cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,uc,ucloc,uccrcd,uccomre,uccomres,uccomreu,ucsc,ucother,ucover1,sclent,othoffbs,partconv,partacqu
"1675","0","83852","1127717","Richland State Bank","Bruce","SD","57220","6/30/2019","11/18/2019","NM","602 First Street","BRYANT BANCSHARES, INC.","1","0","0","2","1","Brookings","","","1/1/1927","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","8716","0","0","0","0","0","","8716","0","0","0","",""
"11817","0","40033","2782609","Richton Bank & Trust Company","Richton","MS","39476","6/30/2019","11/18/2019","NM","114 South Front Street","CENTON BANCORP, INC.","2","0","0","8","1","Perry","25620","Hattiesburg, MS","1/1/1931","1/1/1934","4/6/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","","2296","0","0","706","706","0","","1590","0","0","0","",""
"16026","11235","859712","0","Ridgewood Savings Bank","Ridgewood","NY","11385","6/30/2019","11/18/2019","SB","7102 Forest Avenue","","38","0","0","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","6/18/1921","7/1/1943","1/1/2018","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.ridgewoodbank.com","126948","22131","0","46404","46404","0","0","58413","0","0","0","",""
"25886","0","956750","3193033","Rio Bank","Mcallen","TX","78502","6/30/2019","11/18/2019","NM","1655 North 23rd Street","RIO FINANCIAL SERVICES, INC.","14","0","0","4","0","Hidalgo","32580","McAllen-Edinburg-Mission, TX","2/11/1985","2/11/1985","8/31/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","","36943","0","0","9638","9638","0","","27305","17196","0","0","",""
"28315","1351","256076","0","Rio Grande Savings and Loan Association","Monte Vista","CO","81144","6/30/2019","11/18/2019","SA","901 1st Avenue","","3","0","0","5","0","Rio Grande","","","1/1/1905","9/17/1951","5/29/2015","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","2124","0","0","1051","1051","0","","1073","700","0","0","",""
"14995","12843","279842","2486813","River Bank","Stoddard","WI","54658","6/30/2019","11/18/2019","NM","145 North Main Street","RIVER HOLDING COMPANY","11","0","0","4","1","Vernon","","","10/11/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","","57458","2653","354","21736","21736","0","","32715","30509","0","0","",""
"58255","0","3437157","4422851","River Bank & Trust","Prattville","AL","36066","6/30/2019","11/18/2019","NM","2611 Legends Drive","RIVER FINANCIAL CORPORATION","14","0","0","4","0","Autauga","33860","Montgomery, AL","4/3/2006","4/3/2006","10/30/2019","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.riverbankandtrust.com","160850","41799","0","58656","58656","0","0","60395","41799","0","0","",""
"34304","15776","2518497","2518479","River Cities Bank","Wisconsin Rapids","WI","54494","6/30/2019","11/18/2019","NM","1601 Lincoln Street","RIVER CITIES BANCSHARES, INC.","3","0","0","4","0","Wood","","","7/1/1997","7/1/1997","1/29/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.rivercitiesbank.com","27043","5343","0","10223","10223","0","0","11477","699","0","0","",""
"58289","0","3445901","3923539","River City Bank","Rome","GA","30165","6/30/2019","11/18/2019","NM","228 North Second Avenue","RCB FINANCIAL CORPORATION","1","0","0","4","0","Floyd","40660","Rome, GA","5/23/2006","5/23/2006","2/26/2014","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","19401","11659","0","2850","2843","7","","4892","15673","0","0","",""
"18983","13753","253468","0","River City Bank","Sacramento","CA","95833","6/30/2019","11/18/2019","NM","2485 Natomas Park Drive","","11","0","0","4","0","Sacramento","40900","Sacramento-Roseville-Arden-Arcade, CA","12/16/1963","12/16/1963","9/22/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","http://www.rivercitybank.com","268961","13676","0","33902","33902","0","0","221383","149034","0","0","",""
"26703","15916","396244","1119404","River City Bank, Inc.","Louisville","KY","40202","6/30/2019","11/18/2019","NM","500 South Sixth Street","FIRST BRECKINRIDGE BANCSHARES, INC.","6","0","0","4","0","Jefferson","31140","Louisville-Jefferson County, KY-IN","6/26/1986","6/26/1986","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","www.rivercitybankky.com","36461","1580","0","34881","34881","0","0","0","19505","0","0","",""
"16840","0","955753","2519805","River Falls State Bank","River Falls","WI","54022","6/30/2019","11/18/2019","NM","124 South Second Street","RIVER FALLS BANCSHARES, INC.","1","0","0","4","1","Pierce","33460","Minneapolis-St. Paul-Bloomington, MN-WI","10/3/1949","10/3/1949","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","","10860","689","318","8642","8642","0","","1211","3640","0","0","",""
"14749","0","639343","1134546","River Town Bank","Dardanelle","AR","72834","6/30/2019","11/18/2019","NM","102 North Front Street","BANK OF DARDANELLE BANKSHARES, INC.","8","0","0","4","0","Yell","","","1/1/1934","9/20/1934","11/1/2019","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","","5315","0","0","3802","3802","0","","1513","0","0","0","",""
"19772","12705","163549","1209426","River Valley Bank","Wausau","WI","54401","6/30/2019","11/18/2019","NM","327 North 17th Avenue","RIVER VALLEY BANCORPORATION, INC.","18","0","1","4","1","Marathon","48140","Wausau, WI","12/8/1967","12/8/1967","8/18/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.incrediblebank.com","178274","20442","0","49113","49113","0","0","108719","40074","0","0","",""
"58276","0","3451050","5116353","River Valley Community Bank","Yuba City","CA","95993","6/30/2019","11/18/2019","NM","1629 Colusa Highway","RIVER VALLEY COMMUNITY BANCORP","3","0","0","4","0","Sutter","49700","Yuba City, CA","6/26/2006","6/26/2006","8/11/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","","55546","10941","0","16763","16763","0","","27842","51526","0","0","",""
"31711","7368","29476","0","RiverBank","Pocahontas","AR","72455","6/30/2019","11/18/2019","NM","1700 Old County Road","","2","0","0","2","0","Randolph","","","7/25/1974","7/25/1974","8/25/2016","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Western","0","1","","9269","0","0","5204","5204","0","","4065","0","0","9837","",""
"58322","0","3438958","3438967","RiverBank","Spokane","WA","99202","6/30/2019","11/18/2019","NM","202 E Spokane Falls Blvd, #","RIVERBANK HOLDING COMPANY","3","0","0","4","1","Spokane","44060","Spokane-Spokane Valley, WA","5/22/2006","5/22/2006","8/12/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","","21861","5180","0","3115","3115","0","","13566","16203","0","0","",""
"6662","0","371223","1070541","RiverHills Bank","Milford","OH","45150","6/30/2019","11/18/2019","NM","553 Chamber Drive","NEW RICHMOND BANCORPORATION","5","0","0","4","0","Clermont","17140","Cincinnati, OH-KY-IN","11/17/1904","1/1/1934","2/7/2019","Stock","0","0","FDIC","DIF","Chicago","KANSAS CITY","Cincinnati","Cleveland","Central","Central","0","1","","80960","266","0","72680","70204","2476","","8014","61002","0","183","",""
"8234","0","573335","1082786","RiverHills Bank","Vicksburg","MS","39180","6/30/2019","11/18/2019","NM","1400 Highway 61 N. Bypass","RIVERHILLS CAPITAL CORPORATION","4","0","0","4","1","Warren","","","2/1/1890","1/1/1934","7/22/2019","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","","23406","7434","0","5274","5274","0","","10698","7434","0","0","",""
"58106","0","3374234","3374243","Riverland Bank","Jordan","MN","55352","6/30/2019","11/18/2019","NM","700 Seville Drive","RIVERLAND BANCORPORATION","2","0","0","4","1","Scott","33460","Minneapolis-St. Paul-Bloomington, MN-WI","10/20/2005","10/20/2005","11/4/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","18652","3294","0","7115","7115","0","","8243","6663","0","1750","",""
"9935","0","474450","2410582","Rivers Edge Bank","Marion","SD","57043","6/30/2019","11/18/2019","NM","211 North Broadway","FIRST STATE ASSOCIATES, INC.","6","0","1","2","1","Turner","43620","Sioux Falls, SD","1/1/1904","1/1/1934","9/25/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","43483","337","0","886","886","0","","42260","1324","0","18000","",""
"93","12630","977045","2155342","Riverside Bank","Sparkman","AR","71763","6/30/2019","11/18/2019","NM","Commerce And Main Streets","RIVERSIDE BANCSHARES, INC","2","0","0","4","1","Dallas","","","1/1/1916","1/1/1934","5/11/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","http://www.riversidebanc.com","2924","15","0","406","406","0","0","2503","0","0","0","",""
"7598","15555","757612","2727495","Riverview Bank","Marysville","PA","17053","6/30/2019","11/18/2019","NM","200 Front Street","RIVERVIEW FINANCIAL CORPORATION","32","0","0","4","0","Perry","25420","Harrisburg-Carlisle, PA","8/6/1904","1/1/1934","1/1/2019","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","","173149","30972","0","56189","56189","0","0","85988","33666","0","25200","",""
"29922","4347","921178","3180060","Riverview Community Bank","Vancouver","WA","98660","6/30/2019","11/18/2019","SA","900 Washington, Suite 100","RIVERVIEW BANCORP, INC.","19","0","1","4","0","Clark","38900","Portland-Vancouver-Hillsboro, OR-WA","1/1/1923","2/26/1941","6/27/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","riverviewbank.com","181804","23458","0","99260","99260","0","0","59086","24440","0","0","",""
"15035","0","855143","0","Riverwind Bank","Augusta","AR","72006","6/30/2019","11/18/2019","NM","100 South Second Street","","4","0","0","4","0","Woodruff","","","3/4/1935","3/4/1935","2/4/2019","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","","8876","480","0","783","783","0","","7613","1612","0","0","",""
"27932","566","685779","3207613","RiverWood Bank","Baxter","MN","56425","6/30/2019","11/18/2019","SA","14540 Dellwood Drive","GREAT RIVER HOLDING COMPANY","11","0","0","4","0","Crow Wing","","","1/1/1910","2/9/1938","2/23/2017","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","73643","14399","0","8365","8365","0","","50879","14545","0","0","",""
"28314","1350","247476","0","Roanoke Rapids Savings Bank, SSB","Roanoke Rapids","NC","27870","6/30/2019","11/18/2019","SB","325 Becker Drive","","3","0","0","8","0","Halifax","","","1/1/1914","12/19/1950","10/19/2018","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","","5919","1442","1430","2914","2914","0","","133","1430","0","0","",""
"15442","12212","803265","2155212","Robert Lee State Bank","Robert Lee","TX","76945","6/30/2019","11/18/2019","NM","621 Austin","ROBERT LEE BANCSHARES, INC.","1","0","0","8","0","Coke","","","10/23/1936","12/10/1936","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","","937","326","0","0","0","0","","611","0","0","0","",""
"39","14095","430036","2526755","Robertson Banking Company","Demopolis","AL","36732","6/30/2019","11/18/2019","NM","216 North Walnut Avenue","RBC, INC.","7","0","0","4","1","Marengo","","","1/1/1870","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.robertsonbanking.com","54410","6434","0","8618","8618","0","0","39358","20575","0","0","",""
"16609","0","649632","0","Rochelle State Bank","Rochelle","GA","31079","6/30/2019","11/18/2019","NM","Ashley St. & 2nd Ave.","","1","0","0","2","0","Wilcox","","","1/1/1934","8/1/1947","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.rochellestatebank.com","4129","0","0","0","0","0","0","4129","0","0","0","",""
"1787","0","679648","1132319","Rochester State Bank","Rochester","IL","62563","6/30/2019","11/18/2019","NM","133 North John Street","ROCHESTER STATE BANKSHARES, INC.","1","0","0","2","1","Sangamon","44100","Springfield, IL","10/11/1912","1/1/1934","12/17/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","2308","0","0","0","0","0","","2308","393","0","0","",""
"33542","0","1914421","2270825","Rock Canyon Bank","Provo","UT","84604","6/30/2019","11/18/2019","NM","215 W 2230 N","COMMUNITY BANCORPORATION","5","0","0","4","0","Utah","39340","Provo-Orem, UT","12/9/1991","12/9/1991","8/4/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","www.rockcanyonbank.com","77307","11403","0","43382","43382","0","0","22522","11517","0","0","",""
"57927","0","3303917","2125813","Rockford Bank and Trust Company","Rockford","IL","61107","6/30/2019","11/18/2019","SM","4571 Guilford Road","QCR HOLDINGS, INC.","2","0","0","4","0","Winnebago","40420","Rockford, IL","1/3/2005","1/3/2005","5/13/2013","Stock","0","1","FED","DIF","Chicago","KANSAS CITY","Princeton","Chicago","Central","Central","0","1","","128147","7384","0","26320","26320","0","","94443","69113","0","0","",""
"16193","0","235316","2855576","Rockhold Bank","Bainbridge","OH","45612","6/30/2019","11/18/2019","NM","101 East Main Street","ROCKHOLD BANCSHARES, INC.","1","0","0","4","0","Ross","","","8/9/1867","9/28/1944","8/23/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","2188","206","0","224","224","0","","1758","583","0","1800","",""
"28369","1454","95677","0","Rockland Savings Bank, FSB","Rockland","ME","4841","6/30/2019","11/18/2019","SA","582 Main Street","","2","0","0","5","0","Knox","","","1/1/1888","4/14/1954","3/26/2014","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","","4661","2757","0","0","0","0","","1904","4417","0","0","",""
"9712","12084","613008","1136803","Rockland Trust Company","Rockland","MA","2370","6/30/2019","11/18/2019","NM","288 Union Street","INDEPENDENT BANK CORP.","97","0","0","4","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","9/10/1907","1/1/1934","4/1/2019","Stock","0","1","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","0","http://www.rocklandtrust.com","3156061","980220","0","542818","542818","0","0","1633023","543276","0","0","",""
"32745","12850","1439456","2020824","Rockwood Bank","Eureka","MO","63025","6/30/2019","11/18/2019","NM","219 Thresher Drive","ROCKWOOD BANCSHARES, INC.","4","0","0","4","0","Saint Louis","41180","St. Louis, MO-IL","2/5/1990","2/5/1990","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","","43627","5330","0","21539","21539","0","","16758","4610","0","0","",""
"24334","9491","24453","4365529","Rocky Mountain Bank","Jackson","WY","83001","6/30/2019","11/18/2019","SM","890 West Broadway","TETON FINANCIAL SERVICES, INC.","3","0","0","4","0","Teton","","","2/24/1983","2/24/1983","1/26/2012","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","","24220","6330","272","10815","10815","0","","6803","18866","0","6190","",""
"20310","13461","663058","1206546","Rocky Mountain Bank","Billings","MT","59102","6/30/2019","11/18/2019","NM","2615 King Avenue West","HEARTLAND FINANCIAL USA, INC.","9","0","0","4","0","Yellowstone","13740","Billings, MT","10/19/1970","11/25/1970","9/3/2019","Stock","0","1","FDIC","DIF","San Francisco","KANSAS CITY","Billings","Minneapolis","Western","West","0","0","http://www.rmbank.com","79201","17067","8662","6519","6519","0","0","46953","26070","0","0","",""
"3019","11685","249658","1067233","Rocky Mountain Bank & Trust","Florence","CO","81226","6/30/2019","11/18/2019","NM","101 East Main Street","FIRST FLO CORPORATION","2","0","0","4","0","Fremont","","","5/31/1900","1/1/1934","10/9/2014","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","4516","0","0","3401","3401","0","","1115","949","0","0","",""
"9120","0","1012457","0","Rolette State Bank","Rolette","ND","58366","6/30/2019","11/18/2019","NM","209 Main Street","","1","0","0","2","1","Rolette","","","1/1/1928","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","5725","0","0","0","0","0","","5725","0","0","0","",""
"15334","11869","882242","1202838","Rolling Hills Bank & Trust","Atlantic","IA","50022","6/30/2019","11/18/2019","SM","1307 East 7th Street","ANITA BANCORPORATION","13","0","1","2","0","Cass","","","7/1/1876","1/13/1936","12/21/2018","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","37887","314","0","2138","2138","0","","35435","0","0","29113","",""
"17797","7794","837608","4299147","Rollstone Bank & Trust","Fitchburg","MA","1420","6/30/2019","11/18/2019","SA","780 Main Street","ROLLSTONE BANCORP, MHC","8","0","0","4","0","Worcester","49340","Worcester, MA-CT","2/12/1846","8/29/1957","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","","64944","18037","0","10132","10132","0","","36775","0","0","0","",""
"15969","12781","425108","0","Rondout Savings Bank","Kingston","NY","12401","6/30/2019","11/18/2019","SB","300 Broadway","","5","0","0","4","0","Ulster","28740","Kingston, NY","3/24/1868","7/1/1943","1/1/2018","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","47749","18092","0","7709","7709","0","","21948","31791","0","0","",""
"1098","0","309851","1126484","Root River State Bank","Chatfield","MN","55923","6/30/2019","11/18/2019","SM","18 3rd Street, S. E.","JOHNSON BANCSHARES, INC.","1","0","0","2","0","Fillmore","40340","Rochester, MN","11/25/1856","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","1025","0","0","22","22","0","","1003","322","0","0","",""
"29613","3758","86675","0","Rosedale Federal Savings and Loan Association","Nottingham","MD","21236","6/30/2019","11/18/2019","SA","9616 Belair Road","","10","0","0","4","0","Baltimore","12580","Baltimore-Columbia-Towson, MD","1/1/1908","3/28/1936","10/7/2017","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","29582","8340","0","21242","21242","0","","0","23065","0","0","",""
"28567","1861","324274","4399177","Roselle Bank","Roselle","NJ","7203","6/30/2019","11/18/2019","SB","235 Chestnut St","RSB BANCORP, MHC","4","0","0","5","0","Union","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1889","7/12/1937","7/22/2019","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","","3335","0","0","0","0","0","","3335","0","0","0","",""
"19358","0","665865","2684721","Round Top State Bank","Round Top","TX","78954","6/30/2019","11/18/2019","NM","301 N. Washington St","ROUND TOP BANCSHARES, INC.","6","0","0","4","0","Fayette","","","1/1/1912","1/21/1965","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","","32311","100","0","14471","14471","0","","17740","7413","0","0","",""
"5271","9662","836852","1142989","Roundbank","Waseca","MN","56093","6/30/2019","11/18/2019","NM","200 Northeast 2nd Street","WASECA BANCSHARES, INC.","4","0","0","2","1","Waseca","","","11/15/1881","1/1/1934","7/23/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.roundbank.com","44351","7904","0","4842","4842","0","","31605","0","0","0","",""
"9102","0","297547","1201701","Rowley Savings Bank","Rowley","IA","52329","6/30/2019","11/18/2019","NM","114 Ely Street","SHIELDS AGENCY, INC.","1","0","0","7","1","Buchanan","","","1/1/1914","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","551","0","0","0","0","0","","551","0","0","0","",""
"28471","1655","472979","0","Roxboro Savings Bank, SSB","Roxboro","NC","27573","6/30/2019","11/18/2019","SB","313 South Main Street","","2","0","0","8","0","Person","20500","Durham-Chapel Hill, NC","1/1/1923","8/13/1953","3/31/2006","Non-Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","","24023","13710","0","7827","7827","0","","2486","23862","0","0","",""
"13454","12530","532042","1491904","Royal Bank","Elroy","WI","53929","6/30/2019","11/18/2019","NM","202 Main Street","ROYAL BANCSHARES, INC.","19","0","0","2","0","Juneau","","","4/30/1932","1/1/1934","7/14/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","","71379","9370","1646","11695","11695","0","","48668","30243","2337","0","",""
"19512","0","501459","1096372","Royal Banks of Missouri","University City","MO","63130","6/30/2019","11/18/2019","NM","8021 Olive Boulevard","ROYAL BANCSHARES, INC.","13","0","0","4","0","Saint Louis","41180","St. Louis, MO-IL","11/8/1965","11/8/1965","7/9/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","","151789","22655","0","80188","80188","0","","48946","60022","0","15100","",""
"58816","0","3835454","4176855","Royal Business Bank","Los Angeles","CA","90017","6/30/2019","11/18/2019","NM","1055 Wilshire Blvd Suite 120","RBB BANCORP","23","0","1","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","11/18/2008","11/18/2008","7/10/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","0","www.royalbusinessbankusa.com","244226","50","0","95696","95696","0","0","148480","99022","0","0","",""
"28068","837","649874","3305760","Royal Savings Bank","Chicago","IL","60617","6/30/2019","11/18/2019","SB","9226 S. Commercial Avenue","ROYAL FINANCIAL, INC.","9","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1887","6/9/1938","12/15/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","17435","1635","0","13213","13213","0","","2587","16182","0","0","",""
