cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"20845","10009","283867","2693956","Wallis Bank","Wallis","TX","77485","6/30/2019","11/18/2019","NM","6510 Railroad Street","WALLIS BANCSHARES, INC.","12","0","1","4","1","Austin","26420","Houston-The Woodlands-Sugar Land, TX","10/28/1972","10/28/1972","1/2/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.wallisbank.com","567599","5654","573253","0","573253","497329","497329","126392","310363","180705","129658","41476","10559","8539","","280","72536","0","2842","610","68","278","1886","266","","0","266","0","0","0","0","0","0","33286","93106","5682",""
"28870","2528","7072","5117592","Wallkill Valley Federal Savings and Loan Association","Wallkill","NY","12589","6/30/2019","11/18/2019","SA","23 Wallkill Avenue","WALLKILL VALLEY BANCORP MHC","8","0","0","4","0","Ulster","28740","Kingston, NY","1/1/1913","9/18/1935","8/11/2017","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","265845","2092","267937","0","267937","247790","247790","13723","48912","25761","23151","13763","170136","1256","","154","15270","","4723","0","3384","74","1265","0","","0","0","0","0","0","","6042","5196","2510","11213","2092",""
"26487","13294","63573","0","Walpole Co-operative Bank","Walpole","MA","2081","6/30/2019","11/18/2019","SM","982 Main Street","","1","0","0","4","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1912","1/13/1986","6/13/2019","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","405810","6016","411826","93","411919","398183","398183","65441","159355","56007","103348","47860","125527","0","","0","13736","","0","0","0","0","0","0","","0","0","0","0","0","","1558","1454","65298","143","5108",""
"14260","0","536853","0","Walters Bank and Trust Company","Walters","OK","73572","6/30/2019","11/18/2019","NM","201 North Broadway","","1","0","0","2","1","Cotton","30020","Lawton, OK","4/14/1934","4/14/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","25601","379","25980","0","25980","15140","15140","0","232","37","195","0","11402","3506","","6372","1540","","2928","0","0","2913","15","0","","0","0","0","0","0","","0","0","0","0","269",""
"81","13922","748441","0","Warren Bank and Trust Company","Warren","AR","71671","6/30/2019","11/18/2019","SM","201 South Main Street","","4","0","0","7","1","Bradley","","","12/31/1901","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","","46346","251","46597","0","46597","33499","33499","910","3287","1658","1629","790","21626","6886","","136","6061","","6493","0","6","1876","4611","408","","226","182","0","0","0","","1858","1200","196","714","251",""
"11674","13398","837448","1207459","Warren-Boynton State Bank","New Berlin","IL","62670","6/30/2019","11/18/2019","NM","702 West Illinois Street","WB BANCORP, INC.","4","0","0","2","0","Sangamon","44100","Springfield, IL","8/29/1877","1/1/1934","7/21/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","120369","1369","121738","0","121738","84855","84855","1648","27107","3216","23891","3862","31147","21091","","11128","18678","","3760","0","8","2439","1313","3316","","1052","20","2244","0","0","","0","0","1396","252","1369",""
"28217","1158","875879","0","Warsaw Federal Savings and Loan Association","Cincinnati","OH","45205","6/30/2019","11/18/2019","SA","3533 Warsaw Ave","","2","0","0","5","0","Hamilton","17140","Cincinnati, OH-KY-IN","1/1/1893","1/30/1936","7/2/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","35123","520","35643","0","35643","35621","35621","20","574","0","574","215","34812","0","","0","0","","22","0","0","0","22","0","","0","0","0","0","0","","852","0","0","20","468",""
"57167","0","3102893","0","Washington Business Bank","Olympia","WA","98501","6/30/2019","11/18/2019","NM","223 5th Avenue, Se","","2","0","0","4","0","Thurston","36500","Olympia-Tumwater, WA","3/18/2002","3/18/2002","8/11/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","","75675","618","76293","0","76293","50571","50571","2113","34604","19386","15218","851","13003","0","","0","25722","","0","0","0","0","0","1","","0","1","0","0","0","","0","0","1715","398","627",""
"12241","0","1000052","4771960","Washington County Bank","Blair","NE","68008","6/30/2019","11/18/2019","NM","1523 Washington Street","BLAIR HOLDINGS, INC.","3","0","0","2","0","Washington","36540","Omaha-Council Bluffs, NE-IA","7/1/1915","1/1/1934","7/20/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","","316428","3579","320007","0","320007","133543","133543","12838","32793","6928","25865","1719","47496","38697","","152651","27021","","5468","0","849","2676","1943","1324","","1102","222","0","0","0","","0","0","10558","2280","3579",""
"28088","880","656377","3065617","Washington Federal Bank, National Association","Seattle","WA","98101","6/30/2019","11/18/2019","N","425 Pike Street","WASHINGTON FEDERAL, INC.","236","0","1","4","0","King","42660","Seattle-Tacoma-Bellevue, WA","1/1/1917","6/24/1935","4/29/2019","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","0","www.washingtonfederal.com","11976820","134022","12110842","0","12110842","10798574","10798574","1702193","1627144","507001","1120143","1400888","6040844","27505","","35640","960070","0","142427","0","995","1","141431","174131","","119319","2748","52064","0","0","0","36939","5819","447823","1254370","140272",""
"29520","3586","282075","3831326","Washington Financial Bank","Washington","PA","15301","6/30/2019","11/18/2019","SB","77 South Main Street","WFSB MUTUAL HOLDING COMPANY","10","0","0","4","0","Washington","38300","Pittsburgh, PA","1/1/1899","5/26/1939","12/28/2009","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","http://www.mywashingtonfinancial.com","857246","9919","867165","0","867165","769725","769725","93659","203840","38617","165223","39808","432418","0","","0","68911","0","9157","0","1897","6373","887","19372","","7032","12340","0","0","200","0","0","0","35432","58227","9837",""
"90229","10862","654300","0","Washington Savings Bank","Lowell","MA","1852","6/30/2019","11/18/2019","SM","30 Middlesex Street","","2","0","0","5","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","4/6/1892","10/10/1985","3/19/2012","Non-Stock","0","1","FED","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.washingtonsavings.com","203830","1599","205429","0","205429","203550","203550","9461","19762","4629","15133","28654","144308","1365","","100","1374","","365","0","39","138","188","40","","0","40","0","0","0","","1330","152","4142","5319","1631",""
"29227","3128","790271","4841069","Washington Savings Bank","Effingham","IL","62401","6/30/2019","11/18/2019","SB","200 South Banker Street","WASHINGTON SAVINGS MHC","3","0","0","4","0","Effingham","","","1/1/1883","2/17/1958","10/1/2015","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.washingtonsavings.net","243291","1866","245157","0","245157","217206","217206","14529","89212","52314","36898","1739","110970","756","","0","20656","0","6562","0","9","2482","4071","733","","733","0","0","0","0","0","237","0","3151","11378","1866",""
"29281","3217","231671","0","Washington Savings Bank","Philadelphia","PA","19154","6/30/2019","11/18/2019","SB","2900 Comly Road","","4","0","0","5","0","Philadelphia","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1903","5/9/1941","12/31/2012","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","135071","720","135791","2","135793","129368","129368","4955","8844","3645","5199","4541","111028","0","","0","2300","","4125","0","0","1394","2731","0","","0","0","0","0","2300","","0","0","4955","0","750",""
"9326","12422","311939","1086627","Washington State Bank","Washington","LA","70589","6/30/2019","11/18/2019","NM","103 North Main Street","WASHINGTON STATE BANCSHARES, INC.","7","0","0","4","1","Saint Landry","","","4/10/1893","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","157582","2082","159664","0","159664","119775","119775","15295","58378","33255","25123","6246","34259","5597","","8097","24869","","4250","0","0","491","3759","2673","","0","2673","0","0","0","","42","13","8068","7227","2021",""
"214","10977","433943","1207468","Washington State Bank","Washington","IA","52353","6/30/2019","11/18/2019","SM","121 S Marion Ave","W.S.B., INC.","4","0","0","2","0","Washington","26980","Iowa City, IA","4/18/1932","1/1/1934","11/1/2015","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","224209","2469","226678","0","226678","168469","168469","3640","13832","1966","11866","1570","88682","60745","","30682","19878","","3290","256","0","1801","1233","4359","","4254","105","0","0","0","","309","31","2587","1053","2469",""
"16667","0","480246","1201804","Washington State Bank","Washington","IL","61571","6/30/2019","11/18/2019","NM","1110 Peoria Street","R & B MANAGEMENT CORPORATION","2","0","0","5","0","Tazewell","37900","Peoria, IL","1/17/1948","1/17/1948","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","30002","194","30196","0","30196","24642","24642","575","2224","0","2224","0","21350","493","","254","2174","","3085","0","0","1366","1719","41","","0","41","0","0","0","","0","0","575","0","194",""
"1281","10107","58971","1029464","Washington Trust Bank","Spokane","WA","99201","6/30/2019","11/18/2019","NM","717 W Sprague Avenue","W.T.B. FINANCIAL CORPORATION","43","0","1","4","0","Spokane","44060","Spokane-Spokane Valley, WA","11/3/1902","1/1/1934","7/28/2015","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","0","www.watrust.com","4300151","94349","4394500","0","4394500","2614260","2614260","430645","1209579","632071","577508","149230","778902","45904","","257418","1274781","0","125966","15086","56327","8873","45680","122075","","46579","75496","0","0","94010","0","1839","988","82215","348430","66317",""
"22430","52628","1856","0","Washita State Bank","Burns Flat","OK","73624","6/30/2019","11/18/2019","NM","701 State Highway 44","","1","0","0","7","1","Washita","","","3/11/1977","3/11/1977","5/13/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","36775","576","37351","1","37352","27996","27996","12130","1243","0","1243","2262","11995","366","","665","2643","","3892","0","0","134","3758","2156","","205","1","17","1933","0","","0","0","0","12130","576",""
"2308","0","184759","1061932","Washita Valley Bank","Fort Cobb","OK","73038","6/30/2019","11/18/2019","NM","204 Hazlett Street","FORT COBB BANCSHARES, INC.","1","0","0","2","0","Caddo","","","7/9/1902","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","24778","416","25194","0","25194","8484","8484","12","1697","1697","0","0","506","6269","","9667","2844","","3744","0","0","3089","655","455","","0","455","0","0","0","","116","116","0","12","416",""
"58433","0","3588424","3588415","Waterford Bank, N.A.","Toledo","OH","43617","6/30/2019","11/18/2019","N","3900 N. Mccord Rd","WATERFORD BANCORP, INC.","2","0","0","4","0","Lucas","45780","Toledo, OH","8/29/2007","8/29/2007","9/27/2007","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","613498","7263","620761","991","621752","386221","386221","54817","234053","103598","130455","46890","49276","1185","","0","206656","","20853","0","0","161","20692","8022","","0","5626","2396","0","1758","","353","353","12517","42300","7263",""
"10878","0","604640","1141179","Waterman State Bank","Waterman","IL","60556","6/30/2019","11/18/2019","NM","244 West Lincoln Street","WATERMAN BANCSHARES, INC.","1","0","0","2","1","De Kalb","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/25/1908","1/1/1934","6/30/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","","15727","199","15926","0","15926","6792","6792","994","1959","65","1894","592","1811","1436","","4187","4230","","617","0","0","399","218","100","","100","0","0","0","0","","1391","1391","0","994","199",""
"59148","0","5313312","0","Watermark Bank","Oklahoma City","OK","73116","6/30/2019","11/18/2019","NM","921 Nw 63rd Street","","1","0","0","4","0","Oklahoma","36420","Oklahoma City, OK","1/22/2019","1/22/2019","1/29/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","25456","265","25721","0","25721","21902","21902","174","19783","12038","7745","0","1945","0","","0","3818","","0","0","0","0","0","0","","0","0","0","0","0","","0","0","174","0","265",""
"28513","1749","310978","4523431","WaterStone Bank, SSB","Wauwatosa","WI","53226","6/30/2019","11/18/2019","SB","11200 West Plank Court","WATERSTONE FINANCIAL, INC.","13","0","0","4","0","Milwaukee","33340","Milwaukee-Waukesha-West Allis, WI","1/1/1921","6/2/1939","12/1/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","www.wsbonline.com","1602162","12617","1614779","1422","1616201","1584444","1584444","25491","223553","56624","166929","592692","742708","0","","0","31081","0","662","592","0","0","70","14","","0","14","0","0","0","0","3021","281","267","25224","12617",""
"23298","11346","886204","0","Watertown Savings Bank","Watertown","MA","2472","6/30/2019","11/18/2019","SM","60 Main Street","","10","0","0","5","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","4/18/1870","1/2/1981","6/17/2011","Non-Stock","0","0","FED","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.watertownsavings.com","607800","3412","611212","94","611306","603357","603357","12695","48028","22657","25371","9690","532944","0","","0","6168","0","1721","0","0","57","1664","60","","0","60","0","0","0","0","3194","0","10611","2084","3412",""
"15990","0","298218","0","Watertown Savings Bank","Watertown","NY","13601","6/30/2019","11/18/2019","SB","111 Clinton Street","","10","0","0","4","0","Jefferson","48060","Watertown-Fort Drum, NY","1/1/1894","7/1/1943","7/31/2010","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","446562","4513","451075","0","451075","392182","392182","29648","189841","124414","65427","14396","158146","151","","96","49272","","9461","0","12","3183","6266","64","","0","64","0","0","0","","2084","1357","3234","26414","4513",""
"8021","14551","200435","1081239","Wauchula State Bank","Wauchula","FL","33873","6/30/2019","11/18/2019","NM","106 East Main Street","CREWS BANKING CORPORATION","7","0","0","4","1","Hardee","","","4/1/1929","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.wauchulastatebank.com","436992","8064","445056","0","445056","412596","412596","27719","187894","65877","122017","11462","122168","63353","","12966","14472","0","4723","0","0","1377","3346","299","","56","243","0","0","0","0","3426","2887","1853","25866","5636",""
"16160","0","290249","5149043","Waukesha State Bank","Waukesha","WI","53188","6/30/2019","11/18/2019","NM","151 East St. Paul Avenue","BANK STREET CAPITAL CORPORATION","19","0","0","4","1","Waukesha","33340","Milwaukee-Waukesha-West Allis, WI","6/15/1944","6/15/1944","3/5/2009","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","WWW.WAUKESHABANK.COM","654355","5900","660255","0","660255","545745","545745","60906","194457","149813","44644","69439","220440","503","","0","95156","0","6851","4657","153","874","1167","12503","","5246","7257","0","0","0","0","368","275","31285","29621","5900",""
"1857","0","436542","1142783","Waukon State Bank","Waukon","IA","52172","6/30/2019","11/18/2019","SM","22 West Main Street","WFC, INC.","4","0","0","2","1","Allamakee","","","1/1/1871","1/1/1934","4/3/2013","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","222856","2251","225107","0","225107","157006","157006","3309","42727","41347","1380","1566","52765","56639","","33553","26893","","6359","0","131","4675","1553","1296","","1217","79","0","0","0","","492","492","3024","285","2251",""
"10384","0","780955","2892067","Waumandee State Bank","Waumandee","WI","54622","6/30/2019","11/18/2019","NM","S2021 County Road U","WAUMANDEE BANCSHARES, LTD.","7","0","0","2","0","Buffalo","","","1/1/1914","1/1/1934","10/19/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","","146092","1648","147740","0","147740","100671","100671","1308","31617","19954","11663","1742","40782","25222","","17301","15807","","4082","106","146","2457","1373","9879","","1576","4573","0","3730","0","","428","428","1043","265","1648",""
"27254","11737","1191352","1493636","Waycross Bank & Trust","Waycross","GA","31501","6/30/2019","11/18/2019","NM","501 Tebeau Street","WB&T BANKSHARES, INC.","1","0","0","4","1","Ware","","","6/1/1988","6/1/1988","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","","79206","2009","81215","34","81249","69399","69399","6673","32112","18056","14056","4502","19104","7008","","0","11149","","695","0","32","127","536","6","","0","6","0","0","0","","0","0","1521","5152","1144",""
"1862","15709","621245","2166003","Wayland State Bank","Mount Pleasant","IA","52641","6/30/2019","11/18/2019","NM","301 South Main Street","HEARTWAY BANCORPORATION","3","0","0","2","0","Henry","","","5/12/1932","1/1/1934","10/1/2016","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","58375","1153","59528","0","59528","40408","40408","244","12720","8161","4559","840","14249","12355","","5790","10508","","2481","0","0","2057","424","341","","341","0","0","0","0","","0","0","63","181","923",""
"698","11037","59316","2365356","Wayne Bank","Honesdale","PA","18431","6/30/2019","11/18/2019","NM","717 Main Street","NORWOOD FINANCIAL CORP.","26","0","1","4","0","Wayne","","","1/1/1871","1/1/1934","7/31/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","879931","8228","888159","0","888159","620190","620190","19785","329941","202303","127638","14785","254568","1111","","2457","70895","0","134877","0","424","96203","38250","59740","","59595","145","0","0","0","0","0","0","9071","10714","8228",""
"1849","11680","451246","1204533","Wayne Bank and Trust Co.","Cambridge City","IN","47327","6/30/2019","11/18/2019","SM","145 West Main Street","WAYTRU BANCORP","3","0","0","4","1","Wayne","","","1/1/1882","1/1/1934","11/4/2013","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","","129246","1738","130984","0","130984","109009","109009","8418","36932","16066","20866","6704","49189","7766","","452","10023","","8384","807","42","5940","1595","3116","","3116","0","0","0","0","","76","0","3994","4424","1614",""
"9168","12435","511832","1084829","Wayne County Bank","Waynesboro","TN","38485","6/30/2019","11/18/2019","NM","216 S. High St., Hwy 64 W","WAYNE COUNTY BANCSHARES, INC.","6","0","0","2","0","Wayne","","","2/14/1914","1/1/1934","9/25/2012","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","waynecountybank.com","225624","4113","229737","0","229737","160571","160571","15408","42847","33285","9562","0","55620","46696","","11206","33066","","24705","0","0","4709","19996","189","","0","189","0","0","4711","","1575","897","3013","12395","3206",""
"29847","4195","985479","3271203","Wayne Savings Community Bank","Wooster","OH","44691","6/30/2019","11/18/2019","NM","151 North Market Street","WAYNE SAVINGS BANCSHARES, INC.","11","0","0","4","0","Wayne","","","1/1/1899","6/30/1961","9/9/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","392437","3576","396013","814","396827","366339","366339","8474","90557","84146","6411","14291","199831","53186","","234","27217","","2769","0","34","1992","743","268","","268","0","0","0","0","","800","223","951","7523","3578",""
"5394","15945","244158","1053320","Waypoint Bank","Cozad","NE","69130","6/30/2019","11/18/2019","NM","747 Meridian","MIDWEST BANCO CORPORATION","7","0","1","2","1","Dawson","","","1/1/1883","1/1/1934","10/10/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","","187310","4355","191665","0","191665","109049","109049","6302","63992","0","63992","1947","4112","32696","","52917","23611","","4554","0","14","2724","1816","1534","","1534","0","0","0","3000","","1108","1108","0","6302","2905",""
"28989","2731","935577","4974631","WCF Financial Bank","Webster City","IA","50595","6/30/2019","11/18/2019","NM","401 Fair Meadow Drive","WCF BANCORP, INC.","2","0","0","5","0","Hamilton","","","6/1/1934","4/11/1935","8/27/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.wcfbank.com","69098","549","69647","0","69647","62838","62838","1686","1049","684","365","302","57752","2049","","0","0","","6206","0","0","4316","1890","603","","585","18","0","0","0","","0","0","1611","75","549",""
"34404","0","2576134","0","WebBank","Salt Lake City","UT","84111","6/30/2019","11/18/2019","NM","215 S State St, Suite 1000","","1","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","5/15/1997","5/15/1997","9/28/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","www.webbank.com","618728","29436","648164","0","648164","632","632","0","632","229","403","0","0","0","","0","254972","","392560","18718","0","0","373842","0","","0","0","0","0","0","","0","0","0","0","10264",""
"18221","13230","761806","1145476","Webster Bank, National Association","Waterbury","CT","6702","6/30/2019","11/18/2019","N","Webster Plaza","WEBSTER FINANCIAL CORPORATION","157","1","1","4","0","New Haven","35300","New Haven-Milford, CT","1/1/1870","7/1/1960","12/23/2008","Stock","0","1","OCC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","0","0","http://www.websteronline.com","19080252","211671","19291923","0","19291923","12216775","12216775","438890","3971276","1195469","2775807","909052","6897505","52","0","0","6123922","17660","224162","0","23621","5","200536","727063","0","210899","352200","163964","0","19755","0","130899","47822","69127","369763","214208","1"
"90297","11895","765505","3803033","Webster Five Cents Savings Bank","Webster","MA","1570","6/30/2019","11/18/2019","SB","136 Thompson Road","WEBFIVE MHC","7","0","0","4","0","Worcester","49340","Worcester, MA-CT","3/15/1868","8/2/1985","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.web5.com","698596","7234","705830","0","705830","623163","623163","60845","228608","40428","188180","40292","293418","0","","0","44106","0","11769","0","32","1011","10726","26792","","0","26792","0","0","0","0","765","308","22261","38584","7234",""
