cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,NTRCDSM,NTRTMMED,IDcd3less,IDcd3t12s,IDcd1t3s,IDcdov3s,NTRTMLGJ,IDcd3les,IDcd3t12,Idcd1t3,IDcdov3
"15489","13555","317258","1095852","West Plains Bank and Trust Company","West Plains","MO","65775","6/30/2019","11/18/2019","NM","11 Court Square","WEST PLAINS BANCSHARES, INC.","6","0","0","4","1","Howell","","","4/13/1883","5/1/1937","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","","32149","17034","11836","17589","11984","7774","18995","4113","10690","3563","629"
"31329","6753","966973","0","West Plains Savings and Loan Association","West Plains","MO","65775","6/30/2019","11/18/2019","SA","417 West Broadway Street","","1","0","0","5","0","Howell","","","1/1/1919","1/28/1963","5/1/2014","Non-Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","","20669","18159","6119","16962","11927","3820","5578","880","1891","2553","254"
"12166","9772","79042","1119404","West Point Bank","Radcliff","KY","40160","6/30/2019","11/18/2019","NM","600 W. Lincoln Trail Blvd.","FIRST BRECKINRIDGE BANCSHARES, INC.","5","0","0","4","0","Hardin","21060","Elizabethtown-Fort Knox, KY","7/1/1914","1/1/1934","6/25/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","www.westpointbank.com","53474","22443","8363","61595","5710","250","6470","0","4317","2153","0"
"34162","14672","2371816","2371807","West Pointe Bank","Oshkosh","WI","54901","6/30/2019","11/18/2019","NM","1750 Witzel Avenue","WEST POINTE BANCSHARES, INC.","1","0","0","4","0","Winnebago","36780","Oshkosh-Neenah, WI","4/22/1996","4/22/1996","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","","11399","86240","33781","40722","21493","1644","28404","4419","19046","4939","0"
"14929","11332","832546","1206667","West Shore Bank","Ludington","MI","49431","6/30/2019","11/18/2019","NM","201 West Loomis Street","WEST SHORE BANK CORPORATION","9","0","0","4","0","Mason","","","7/25/1898","10/6/1934","8/13/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","www.westshorebank.com","31031","21690","10301","19956","20755","1709","31650","5266","14856","10855","673"
"18509","0","375034","1245705","West Suburban Bank","Lombard","IL","60148","6/30/2019","11/18/2019","NM","701-711 S. Westmore Avenue","WEST SUBURBAN BANCORP, INC.","45","0","0","4","0","Du Page","16980","Chicago-Naperville-Elgin, IL-IN-WI","4/27/1962","4/27/1962","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.westsuburbanbank.com","151861","72812","19257","88241","71637","45538","27193","1352","10128","9004","6709"
"22957","0","237066","1109834","West Texas National Bank","Midland","TX","79705","6/30/2019","11/18/2019","N","#6 Desta Drive","FIRST-WEST TEXAS BANCSHARES, INC.","11","0","0","4","1","Midland","33260","Midland, TX","9/24/1979","9/24/1979","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","https://www.wtnb.com","22286","28813","10350","25710","8672","6367","43133","8589","29385","3258","1901"
"15466","0","167864","0","West Texas State Bank","Odessa","TX","79764","6/30/2019","11/18/2019","NM","1501 W. University Blvd.","","8","0","0","4","1","Ector","36220","Odessa, TX","3/3/1937","3/3/1937","1/13/2012","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","","8221","11824","6081","12762","1200","0","5621","262","5359","0","0"
"16866","0","406666","2692548","West Texas State Bank","Snyder","TX","79549","6/30/2019","11/18/2019","NM","5009 College Avenue","WTSB BANCORP, INC.","2","0","0","2","1","Scurry","","","1/14/1950","1/14/1950","11/16/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","","9786","12811","4853","14435","2930","380","5026","501","3682","843","0"
"28151","1001","857576","4899640","West Town Bank & Trust","North Riverside","IL","60546","6/30/2019","11/18/2019","NM","7820 West 26th Street","WEST TOWN BANCORP, INC.","2","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1922","3/26/1951","1/1/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","65294","35243","8903","34698","38675","18261","14208","812","7628","5768","0"
"2452","0","22730","3068289","West Union Bank","West Union","WV","26456","6/30/2019","11/18/2019","NM","212 Main Street","TRI-COUNTY BANCORP, INC.","5","0","0","4","0","Doddridge","","","4/1/1893","1/1/1934","4/13/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","","9900","3308","3370","4300","3871","1667","1708","0","1708","0","0"
"58426","0","3480069","3480050","West Valley National Bank","Goodyear","AZ","85395","6/30/2019","11/18/2019","N","2440 North Litchfield Road","WEST VALLEY BANCORP, INC.","4","0","1","4","0","Maricopa","38060","Phoenix-Mesa-Scottsdale, AZ","12/22/2006","12/22/2006","3/6/2015","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","www.wvnb.net","619","3662","1109","2480","670","22","1759","0","1279","480","0"
"27760","234","842376","2140115","West View Savings Bank","Pittsburgh","PA","15237","6/30/2019","11/18/2019","SB","9001 Perry Highway","WVS FINANCIAL CORP.","6","0","0","5","0","Allegheny","38300","Pittsburgh, PA","1/1/1908","8/20/1941","10/15/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","","23664","11120","12837","14548","6545","854","4998","4998","0","0","0"
"3430","0","697763","1025541","Westamerica Bank","San Rafael","CA","94901","6/30/2019","11/18/2019","SM","1108 Fifth Avenue","WESTAMERICA BANCORPORATION","82","0","0","9","0","Marin","41860","San Francisco-Oakland-Hayward, CA","2/24/1884","1/1/1934","3/2/2018","Stock","0","1","FED","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","0","www.westamerica.com","95587","58667","46494","73135","23837","10788","27475","8649","9211","8581","1034"
"28400","17893","524971","4472249","Westbury Bank","West Bend","WI","53095","6/30/2019","11/18/2019","NM","200 South Main Street","WESTBURY BANCORP, INC.","10","0","0","4","0","Washington","33340","Milwaukee-Waukesha-West Allis, WI","1/1/1926","3/23/1939","6/29/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","www.westburybankwi.com","80249","64971","27705","70803","38908","7804","26842","9534","11450","3901","1957"
"57512","0","3138146","2349815","Western Alliance Bank","Phoenix","AZ","85004","6/30/2019","11/18/2019","SM","1 E Washington St","WESTERN ALLIANCE BANCORPORATION","39","0","1","4","0","Maricopa","38060","Phoenix-Mesa-Scottsdale, AZ","2/3/2003","2/3/2003","12/31/2015","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","0","http://www.westernalliancebank.com","835123","783981","512342","1025396","80777","589","719616","236286","426240","56431","660"
"1720","11966","199463","4442523","Western Bank","Lubbock","TX","79401","6/30/2019","11/18/2019","NM","1617 Broadway","CIRCLE I BANK GROUP, INC.","8","0","0","4","1","Lubbock","31180","Lubbock, TX","1/1/1909","1/1/1934","9/13/2019","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","","15702","39788","7109","30392","16259","1730","28542","3399","18136","6707","300"
"2249","11384","723653","1417454","Western Bank","Lordsburg","NM","88045","6/30/2019","11/18/2019","SM","140 East Motel Drive","LORDSBURG FINANCIAL CORPORATION","5","0","1","2","1","Hidalgo","","","9/29/1907","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","","6976","8133","5056","5671","3926","456","3786","0","2369","1417","0"
"22059","10609","640554","1135301","Western Bank of Clovis","Clovis","NM","88101","6/30/2019","11/18/2019","NM","901 Pile Street","WESTERN BANCSHARES OF CLOVIS, INC.","2","0","0","4","0","Curry","","","7/7/1975","7/7/1975","11/26/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.wbclovis.com","3039","2883","1728","2679","1342","173","4100","4100","0","0","0"
"341","13106","445852","1126943","Western Bank of Wolf Point","Wolf Point","MT","59201","6/30/2019","11/18/2019","SM","111 3rd Avenue South","WESTERN HOLDING COMPANY OF WOLF POINT","1","0","0","2","1","Roosevelt","","","1/1/1913","1/1/1934","2/23/2018","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","http://www.westernbankwp.com","13785","5034","2890","8939","5852","1138","2763","334","1351","0","1078"
"16720","10168","709554","1065453","Western Bank, Artesia, New Mexico","Artesia","NM","88210","6/30/2019","11/18/2019","NM","320 West Texas Avenue","WESTERN BANCSHARES OF NEW MEXICO,INC.","1","0","0","4","1","Eddy","","","8/2/1948","8/2/1948","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.wbartesia.com","5650","6358","2112","5797","3284","814","14562","1362","7176","5542","482"
"18389","9072","169756","1109227","Western Commerce Bank","Carlsbad","NM","88220","6/30/2019","11/18/2019","NM","127 South Canyon Street","WESTERN COMMERCE BANCSHARES OF CARLSBAD, INC.","11","0","0","4","1","Eddy","","","6/3/1961","6/3/1961","1/26/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","","16673","8998","7439","13154","4920","158","34009","17652","9512","6844","0"
"492","0","128258","2351359","Western Dakota Bank","Timber Lake","SD","57656","6/30/2019","11/18/2019","NM","803 Main Street","WESTERN DAKOTA HOLDING COMPANY","3","0","0","2","1","Dewey","","","1/1/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","2891","600","747","1550","791","403","1500","0","1500","0","0"
"35492","0","2883971","2883962","Western Heritage Bank","Las Cruces","NM","88005","6/30/2019","11/18/2019","NM","230 South Alameda","NEW MEXICO FIRST FINANCIAL, INC.","6","0","1","4","0","Dona Ana","29740","Las Cruces, NM","10/2/2000","10/2/2000","6/1/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.westernheritagebank.com","8141","22428","6510","14299","8594","1166","15069","2372","7807","3742","1148"
"5131","12883","127055","3271267","Western National Bank","Duluth","MN","55807","6/30/2019","11/18/2019","N","201 North Central Avenue","WESTERN BANCORPORATION, INC.","3","0","0","4","1","Saint Louis","20260","Duluth, MN-WI","1/4/1904","1/1/1934","2/26/2007","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","6418","24452","16767","8045","4751","1305","7460","0","2211","2492","2757"
"4778","0","199351","3822632","Western National Bank","Chester","NE","68327","6/30/2019","11/18/2019","N","523 Thayer Avenue","SUMMERFIELD FINANCIAL SERVICES, LLC","4","0","1","2","1","Thayer","","","4/7/1917","1/1/1934","7/1/2017","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.mywnb.com","28161","35840","11987","27637","21847","2530","6434","627","3797","2010","0"
"5110","0","278751","3271267","Western National Bank","Cass Lake","MN","56633","6/30/2019","11/18/2019","N","210 2nd Street Nw","WESTERN BANCORPORATION, INC.","1","0","0","4","1","Cass","","","7/1/1902","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","1444","10220","3476","4715","3396","77","1300","0","0","1300","0"
"1983","0","248352","4169950","Western Nebraska Bank","Curtis","NE","69025","6/30/2019","11/18/2019","NM","301 Center Avenue","WESTERN BANCSHARES, INC.","4","0","0","2","0","Frontier","","","12/20/1910","1/1/1934","12/4/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","www.westernnebraskabank.com","20777","20786","4801","15277","9667","11818","4027","261","2900","866","0"
"9123","10523","233554","4247081","Western State Bank","Devils Lake","ND","58301","6/30/2019","11/18/2019","NM","110 Fourth Street Se","WESTERN STATE AGENCY, INC., EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","9","0","1","4","0","Ramsey","","","10/1/1902","1/1/1934","5/14/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","158406","133375","26605","91437","112385","61354","81149","7511","35031","29102","9505"
"58395","0","3445460","3550962","Western States Bank","Laramie","WY","82073","6/30/2019","11/18/2019","NM","3430 East Grand Avenue","WESTERN STATES BANCORPORATION","11","0","1","4","0","Albany","","","9/11/2006","9/11/2006","6/17/2016","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","","36199","58091","30609","38456","20101","5124","30122","10895","10179","3872","5176"
"90300","17968","892205","3866382","Westfield Bank","Westfield","MA","1085","6/30/2019","11/18/2019","SA","141 Elm Street","WESTERN NEW ENGLAND BANCORP, INC.","24","0","1","4","0","Hampden","44140","Springfield, MA","4/15/1853","7/10/1985","10/21/2016","Stock","0","0","OCC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","http://www.westfieldbank.com","321400","186055","109273","248374","135550","14259","170546","37470","84829","44623","3624"
"57077","16697","2986407","3828661","Westfield Bank, FSB","Westfield Center","OH","44251","6/30/2019","11/18/2019","SA","Two Park Circle","OHIO FARMERS INSURANCE COMPANY","7","0","0","4","0","Medina","17460","Cleveland-Elyria, OH","2/5/2001","2/5/2001","9/12/2014","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.westfield-bank.com","97321","146349","29677","133955","68106","11932","69818","3243","54749","9639","2187"
"30551","5537","188177","0","Westmoreland Federal Savings and Loan Association","Latrobe","PA","15650","6/30/2019","11/18/2019","SA","322 Main Street","","1","0","0","7","0","Westmoreland","38300","Pittsburgh, PA","3/12/1952","3/12/1952","7/21/2011","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","www.wfsavings.com","48571","17261","5702","17111","40633","2386","3867","324","1463","2080","0"
"58347","0","3462458","0","WestSide Bank","Hiram","GA","30141","6/30/2019","11/18/2019","NM","56 Hiram Drive","","2","0","0","4","0","Paulding","12060","Atlanta-Sandy Springs-Roswell, GA","8/8/2006","8/8/2006","11/13/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","11187","11253","4856","9971","4826","2787","5738","1091","2349","2298","0"
"18518","0","972143","1209024","Westside State Bank","Westside","IA","51467","6/30/2019","11/18/2019","NM","401 First Street","HALBUR BANCSHARES, INC.","6","0","1","2","1","Crawford","","","6/1/1907","5/3/1962","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","","12433","16995","5154","18286","5661","327","4806","2514","2000","292","0"
"32941","9590","1447639","3122051","WestStar Bank","El Paso","TX","79901","6/30/2019","11/18/2019","SM","500 North Mesa Street","WESTSTAR BANK HOLDING COMPANY, INC.","14","0","1","4","1","El Paso","21340","El Paso, TX","5/1/1990","5/1/1990","10/11/2017","Stock","0","0","FED","DIF","Dallas","DALLAS","Albuquerque","Dallas","Southern","West","0","1","","33524","54135","28516","47097","9153","2893","104053","33220","65988","3680","1165"
"34697","0","2700984","0","WEX Bank","Midvale","UT","84047","6/30/2019","11/18/2019","NM","7090 S Union Park Ave, # 350","","1","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","6/1/1998","6/1/1998","7/28/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","http://www.wexinc.com","1238711","38771","183665","593262","500555","0","0","0","0","0","0"
"22939","13657","129479","2723938","Wheatland Bank","Spokane","WA","99201","6/30/2019","11/18/2019","NM","222 N. Wall St., Suite 100","COMMUNITY FINANCIAL GROUP, INC.","14","0","0","2","0","Spokane","44060","Spokane-Spokane Valley, WA","9/4/1979","9/4/1979","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","","10759","4414","1942","8353","4157","721","6601","0","5416","552","633"
"33803","12660","2044811","2260406","Wheaton Bank & Trust","Wheaton","IL","60187","6/30/2019","11/18/2019","SM","100 N Wheaton Avenue","WINTRUST FINANCIAL CORPORATION","7","0","0","4","0","Du Page","16980","Chicago-Naperville-Elgin, IL-IN-WI","5/17/1993","5/17/1993","9/30/2019","Stock","0","0","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","0","www.wheatonbank.com","102218","129015","44971","97706","86628","1928","84640","24735","30148","28345","1412"
"16228","0","989534","3124822","Wheeler County State Bank","Alamo","GA","30411","6/30/2019","11/18/2019","NM","49 W. Main St.","WHEELER BANCSHARES, INC.","3","0","0","4","1","Wheeler","","","6/29/1934","1/26/1945","2/23/2012","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","","10158","8038","3280","11038","3835","43","5512","451","2888","2173","0"
"32912","9278","1445943","1966671","Whitaker Bank","Lexington","KY","40505","6/30/2019","11/18/2019","SM","2001 Pleasant Ridge Drive","WHITAKER BANK CORPORATION OF KENTUCKY","35","0","0","4","0","Fayette","30460","Lexington-Fayette, KY","4/19/1990","4/19/1990","7/1/2008","Stock","0","0","FED","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.whitakerbank.com","121141","61463","37173","84232","45681","15519","21613","1941","9628","8492","1554"
"8519","0","359744","1203910","White State Bank","South English","IA","52335","6/30/2019","11/18/2019","NM","209 Ives Street","COUNTRY BANCORPORATION","1","0","0","2","0","Keokuk","","","1/1/1908","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","5834","3969","1328","4684","3289","502","1290","0","1290","0","0"
"16453","0","732637","1135842","Whitesville State Bank","Whitesville","WV","25209","6/30/2019","11/18/2019","NM","38609 Coal River Rd","BIG COAL RIVER BANCORP, INC.","4","0","0","8","0","Boone","16620","Charleston, WV","7/8/1946","7/8/1946","7/31/2008","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.whitesvillesb.com","8402","12041","6588","7781","3702","2372","7317","2173","2727","1368","1049"
"17126","15863","424633","4896377","Wilcox County State Bank","Abbeville","GA","31001","6/30/2019","11/18/2019","NM","105 Depot Street","WCSB HOLDING COMPANY, INC.","4","0","0","2","0","Wilcox","","","7/15/1952","7/15/1952","5/17/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","","16307","16290","4308","17055","10135","1099","7233","909","2590","3130","604"
"10074","0","102333","0","Wilkinson County Bank","Irwinton","GA","31042","6/30/2019","11/18/2019","NM","103 East Bank Street","","1","0","0","8","0","Wilkinson","","","7/16/1907","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","","5003","3368","2662","3625","2084","0","1000","0","1000","0","0"
"57513","0","3187395","0","Willamette Community Bank","Albany","OR","97321","6/30/2019","11/18/2019","NM","333 Lyon Street, S.E.","","3","0","0","4","0","Linn","10540","Albany, OR","5/5/2003","5/5/2003","12/13/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","","2185","5759","920","4255","2726","44","350","0","0","350","0"
"57033","0","2954497","3823198","Willamette Valley Bank","Salem","OR","97301","6/30/2019","11/18/2019","NM","101 High Street, N.E.","OREGON BANCORP, INC.","4","0","0","4","0","Marion","41420","Salem, OR","10/31/2000","10/31/2000","8/10/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","","36831","31215","15592","34144","11720","6590","33387","6599","24791","1478","519"
"27799","299","664176","3846713","William Penn Bank","Levittown","PA","19057","6/30/2019","11/18/2019","SB","1309 South Woodbourne Road","WILLIAM PENN, MHC","6","0","1","5","0","Bucks","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1870","9/16/1953","2/1/2019","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","55155","36192","13945","30537","37189","9676","21492","1358","7837","10029","2268"
"14744","14466","918132","0","Williamstown Bank, Inc.","Williamstown","WV","26187","6/30/2019","11/18/2019","NM","435 Highland Avenue","","2","0","0","4","0","Wood","37620","Parkersburg-Vienna, WV","1/1/1919","8/20/1934","10/3/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","","16140","7763","1801","6922","11694","3486","4364","252","582","3530","0"
"12388","12312","365848","1248872","Williamsville State Bank & Trust","Williamsville","IL","62693","6/30/2019","11/18/2019","NM","512 West Main Street","WSB FINANCIAL LTD.","3","0","0","7","0","Sangamon","44100","Springfield, IL","1/1/1890","1/1/1934","12/6/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","wsbt.net","15222","5697","3517","8481","6313","2608","1204","537","353","314","0"
"17838","7938","437914","3844269","Wilmington Savings Fund Society, FSB","Wilmington","DE","19801","6/30/2019","11/18/2019","SA","500 Delaware Avenue","WSFS FINANCIAL CORPORATION","120","0","1","4","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","2/18/1832","2/6/1958","3/1/2019","Stock","0","1","OCC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","0","www.wsfsbank.com","975078","369527","352191","577577","284784","130053","247916","84137","129333","15619","18827"
