cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,nclnlsr,ncrer,ncreconr,ncrenrer,ncremulr,ncreresr,ncrelocr,ncrereor,idnccir,idncconr,idnccrdr,idnccoor,idncator,idnccotr,nccomrer,idncgtpr
"34686","14723","2705112","2646037","Charter Bank","Johnston","IA","50131","6/30/2019","11/18/2019","NM","5526 N.W. 86th Street","JOHNSTON GROWTH CORPORATION","4","0","0","4","1","Polk","19780","Des Moines-West Des Moines, IA","6/15/1998","6/15/1998","6/30/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","5.9765718383935E-03","0","0","0","0","0","0","0","0","0.139437601673251","","0.139437601673251","0.173862648507679","0","","0"
"58776","0","3715800","0","Charter Bank","Biloxi","MS","39532","6/30/2019","11/18/2019","NM","1721 Medical Park Drive, # 1","","4","0","0","4","0","Harrison","25060","Gulfport-Biloxi-Pascagoula, MS","3/11/2008","3/11/2008","9/30/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.mycharterbank.com","2.18292741051427","2.60328439676266","0.159744408945687","4.53650168371561","0","2.06071109426196","0","2.5870274680446","0.330558276199804","0.932684509326845","","0.932684509326845","0","1.20292887029289","0.430210325047801","0"
"18660","14661","814458","2963556","Charter Bank","Corpus Christi","TX","78410","6/30/2019","11/18/2019","NM","10502 Leopard Street","CHARTER BANCSHARES, INC.","4","0","0","4","1","Nueces","18580","Corpus Christi, TX","12/14/1962","12/14/1962","2/1/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","","0.52411977465265","6.71375245051964E-02","0","0.12104526143403","0","0.132765392487692","0","0.165986582751228","1.61896206769834","0","","0","0","0","0","0"
"23137","10163","160650","3485989","Charter Bank","Eau Claire","WI","54701","6/30/2019","11/18/2019","SM","1010 West Clairemont Avenue","CHARTER BANKSHARES, INC.","3","0","1","4","1","Eau Claire","20740","Eau Claire, WI","6/19/1980","6/19/1980","9/5/2017","Stock","0","0","FED","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","http://www.charterbank.bank","0.365395686242927","0.321400231773524","0.123905669192176","1.04346199099744E-02","0.534965334246341","0.907555788779677","0","1.01358458810447","0.644958980269849","0","0","0","0","0","","1.55102040816327"
"26185","12827","582953","1132579","CHARTER WEST BANK","West Point","NE","68788","6/30/2019","11/18/2019","SM","201 South Main Street","NATIONWIDE BANKSHARES, INC.","6","0","0","2","1","Cuming","","","4/1/1985","4/1/1985","12/7/2015","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","","0.725756284127825","0.016681738763971","0","0","0","3.99949480065676E-02","0","4.07253397350709E-02","0.426636987571879","0.277534326614081","","0.277534326614081","0.329421453572164","0.150829562594268","","0"
"35514","0","2915126","2915117","Cheaha Bank","Oxford","AL","36203","6/30/2019","11/18/2019","NM","1320 Highway Drive","CHEAHA FINANCIAL GROUP, INC.","4","0","0","4","0","Calhoun","11500","Anniston-Oxford-Jacksonville, AL","8/23/2000","8/23/2000","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","","0","0","0","0","0","0","0","0","0","0","","0","0","0","",""
"18238","8593","345309","0","Chelsea Groton Bank","Norwich","CT","6360","6/30/2019","11/18/2019","SB","One Franklin Square","","14","0","0","5","0","New London","35980","Norwich-New London, CT","1/1/1854","7/1/1960","11/3/2019","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","0","1","http://www.chelseagroton.com","0.616218303965918","0.543937259898105","0","2.15487504971228","2.10573476702509","0.227511345495911","0.144475265834489","0.232761660463952","1.49318643084952","1.19319178803299","","1.19319178803299","0","2.09424083769634","0","15.0617283950617"
"15427","12824","771748","1206779","Chelsea Savings Bank","Belle Plaine","IA","52208","6/30/2019","11/18/2019","NM","601 13th St","CHEBELLE CORPORATION","5","0","0","2","1","Benton","16300","Cedar Rapids, IA","10/19/1936","10/19/1936","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","1.3701099693528","0.322294362184128","","0","0","0.477673935617861","","0.477673935617861","3.82376441045543","1.23384253819036","","1.23384253819036","1.57835400225479","0.858895705521472","","0"
"14009","0","711548","3306824","Chelsea State Bank","Chelsea","MI","48118","6/30/2019","11/18/2019","SM","1010 South Main Street","CSB BANCORP, INC.","3","0","0","4","1","Washtenaw","11460","Ann Arbor, MI","12/17/1897","3/7/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","","0.355555555555556","0.264735829845005","0.296459427409792","0","0","1.70469871068673","0","2.00596711737447","0.745379478511458","0","","0","0","0","","0"
"1003","0","542649","1201934","Chemical Bank","Detroit","MI","48226","6/30/2019","11/18/2019","SM","333 W. Fort St., Suite 100","CHEMICAL FINANCIAL CORPORATION","217","0","1","4","0","Wayne","19820","Detroit-Warren-Dearborn, MI","3/14/1917","1/1/1934","7/31/2019","Stock","0","1","FED","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","0","","0.726936565023723","0.769822080511699","0.617917131483926","1.13933249233941","8.57757426199871E-02","0.439580038033555","0.338212812297125","0.449200316112207","0.779320508972749","9.70082550728984E-02","","9.70082550728984E-02","4.05390367077003E-02","0.150795683836343","0","5.78730548872311"
"597","10696","884303","1133594","Chemung Canal Trust Company","Elmira","NY","14902","6/30/2019","11/18/2019","SM","One Chemung Canal Plaza","CHEMUNG FINANCIAL CORPORATION","33","0","1","4","0","Chemung","21300","Elmira, NY","10/22/1833","1/1/1934","11/23/2013","Stock","0","1","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","WWW.CHEMUNGCANAL.COM","1.51994265304159","1.82797297413756","0.227702146213846","2.56663446575838","1.63107124316363","1.13171475173133","0.287584898733403","1.29715425542546","0.371658447962627","0.346405874411406","","0.346405874411406","0.321305381865146","0.474600812452238","0","0"
"951","0","205542","0","Cherokee State Bank","Cherokee","IA","51012","6/30/2019","11/18/2019","NM","212 West Willow Street","","1","0","0","2","0","Cherokee","","","10/8/1888","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","","2.29883573010635","2.76440861508844","0","0","0","0.380477564943584","0","0.389340135597771","3.97397397397397","0","","0","0","0","","0"
"6862","11388","214722","1075881","Chesapeake Bank","Kilmarnock","VA","22482","6/30/2019","11/18/2019","SM","97 North Main Street","CHESAPEAKE FINANCIAL SHARES, INC.","17","0","0","4","0","Lancaster","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.chesbank.com","1.17143796151264","1.62175024706257","2.4511670132076","2.28368138257175","0","0.415996904209085","0.355341974347694","0.433094527173343","1.69284158850099E-02","0","","0","0","0","","0"
"28684","2148","204077","3831960","Chesapeake Bank of Maryland","Parkville","MD","21234","6/30/2019","11/18/2019","SA","2001 East Joppa Road","CBM BANCORP, INC.","4","0","0","4","0","Baltimore","12580","Baltimore-Columbia-Towson, MD","1/1/1913","8/27/1958","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","0.641876019125003","0.676408699387664","0.555662004215367","1.24194914166945","0","0.488590457473523","0.866126906420636","0.459086829210871","0","0","","0","0","0","","0"
"19813","10755","86554","1248582","Chester County Bank","Henderson","TN","38340","6/30/2019","11/18/2019","NM","Main And Franklin Streets","CHESTER COUNTY BANCSHARES, INC.","4","0","0","7","0","Chester","27180","Jackson, TN","4/22/1968","4/22/1968","6/30/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","0","1","","2.00462002270859","3.10415908815327","0","9.64332892998679","0","0.762572135201979","0","0.791105409450502","0","0","","0","0","0","","0"
"30220","4985","231279","2434104","Chester National Bank","Chester","IL","62233","6/30/2019","11/18/2019","N","1112 State Street","CHESTER BANCORP, INC.","3","0","1","5","0","Randolph","","","1/1/1919","5/11/1944","1/27/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","0","0","0","0","","0","0","0","0","0","","0","0","0","",""
"10872","0","767246","0","Chesterfield State Bank","Chesterfield","IL","62630","6/30/2019","11/18/2019","NM","25 S Main St","","1","0","0","2","1","Macoupin","41180","St. Louis, MO-IL","9/21/1898","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","","3.08366533864542","2.36013986013986","","0","","1.3092029264536","","1.3092029264536","1.65213400642497","5.61023622047244","","5.61023622047244","0","13.8686131386861","","0"
"13956","0","925859","2124795","Chetopa State Bank & Trust Co.","Chetopa","KS","67336","6/30/2019","11/18/2019","SM","409 Maple Street","SOUTHEAST BANCSHARES, INC.","1","0","0","2","1","Labette","","","1/1/1901","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","","0","0","","0","","0","","0","0","0","","0","0","0","",""
"57363","0","3032833","0","Cheyenne State Bank","Cheyenne","WY","82001","6/30/2019","11/18/2019","NM","101 West 19th Street","","1","0","0","4","0","Laramie","16940","Cheyenne, WY","8/8/2002","8/8/2002","2/23/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","","5.02181350240105E-02","0","0","0","0","0","0","0","0.963275135460566","0","","0","0","0","","0"
"15546","12906","504142","1138786","Chillicothe State Bank","Chillicothe","MO","64601","6/30/2019","11/18/2019","NM","600 Washington Street","C.S. BANCSHARES, INC.","2","0","0","2","1","Livingston","","","10/19/1937","11/22/1937","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","1.47852522465816","1.59190740325115","0","0.818897637795276","","2.80815569972197","0","2.82684413484264","0","1.78284612913588","","1.78284612913588","1.21024486349564","2.54395809951366","","0"
"32209","8003","562076","0","Chinatown Federal Savings Bank","New York","NY","10002","6/30/2019","11/18/2019","SA","107-109 Bowery","","3","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","4/27/1984","4/27/1984","8/8/2019","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","","1.3142070878341","1.3142070878341","","1.75076778228609","0.469055967940252","1.27861334576969","","1.27861334576969","","","","","","","","0"
"35366","0","2925620","3441275","Chino Commercial Bank, N.A.","Chino","CA","91710","6/30/2019","11/18/2019","N","14245 Pipeline Avenue","CHINO COMMERCIAL BANCORP","4","0","0","4","0","San Bernardino","40140","Riverside-San Bernardino-Ontario, CA","9/1/2000","9/1/2000","1/6/2011","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","","9.23162798686103E-02","9.81869662510846E-02","0","0.121183654297792","0","0","0","0","0","0","","0","0","0","","0"
"12322","0","779650","1122963","Chippewa Valley Bank","Hayward","WI","54843","6/30/2019","11/18/2019","NM","15755 W County Road B","CHIPPEWA VALLEY AGENCY, LTD.","16","0","0","4","1","Sawyer","","","1/1/1917","1/1/1934","12/1/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","","0.788981699054937","1.23293519317686","3.08365968731691E-02","2.46832921679547","0","1.21763238148045","2.28435049437436","1.18177024827491","0.224486271801071","0.615700359158543","","0.615700359158543","2.23463687150838","0","","0"
"21955","13257","372855","1061772","Chisholm Trail State Bank","Wichita","KS","67219","6/30/2019","11/18/2019","NM","6160 North Broadway","CHISHOLM TRAIL FINANCIAL CORPORATION","2","0","0","4","1","Sedgwick","48620","Wichita, KS","3/14/1975","3/14/1975","2/12/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.chisholmbank.com","0.772658725451988","0.881943369952035","0","0","","2.31108408088794","0","2.67998824566559","0","0","","0","0","0","","0"
"58244","0","3455236","4131153","Choice Bank","Oshkosh","WI","54904","6/30/2019","11/18/2019","NM","1041 N. Westhaven Dr","CHOICE BANCORP, INC.","2","0","0","4","0","Winnebago","36780","Oshkosh-Neenah, WI","7/24/2006","7/24/2006","7/9/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.choice.bank","4.69542711208328E-02","5.75632493752281E-02","0","0","0","0.144765065718044","0","0.15112282415385","0","0","0","0","0","0","","0"
"9423","14054","826956","1125030","Choice Financial Group","Fargo","ND","58104","6/30/2019","11/18/2019","NM","4501 23rd Avenue South","CHOICE FINANCIAL HOLDINGS, INC.","20","0","1","2","0","Cass","22020","Fargo, ND-MN","1/1/1906","1/1/1934","9/15/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","HTTP://WWW.CHOICEFINANCIALGROUP.COM, HTTP://WWW.BANKWITHCHOICE.COM","0.61839204235903","0.944801751040753","1.81096912158183","1.21273597184944","0","1.26683328523092","0.789821969858686","1.34697039247188","0.357095516021096","6.63437935381145E-03","","6.63437935381145E-03","0","0.010404744563521","0","0"
"1014","10747","324340","1139297","ChoiceOne Bank","Sparta","MI","49345","6/30/2019","11/18/2019","SM","109 East Division","CHOICEONE FINANCIAL SERVICES, INC.","15","0","0","4","0","Kent","24340","Grand Rapids-Wyoming, MI","1/1/1898","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","www.choiceone.com","0.98279524709947","1.35747589122817","3.45203060623896","1.42975340033095","0","0.82917760925374","0.293989547038328","0.94719024237986","0.410658121179752","0.172456270017246","","0.172456270017246","0.221198156682028","7.42666171555886E-02","","0"
"33306","10042","1842065","1231342","CIBC Bank USA","Chicago","IL","60603","6/30/2019","11/18/2019","NM","120 S Lasalle St , # 400","CANADIAN IMPERIAL BANK OF COMMERCE","25","0","1","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","2/6/1991","2/6/1991","4/1/2019","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","0","us.cibc.com","1.04148987583982","0.598533317957417","1.02471902865343","0.616287292806363","0","0.884238880331797","0.906472282640644","0.882564873386907","1.71364333498848","0.399958265224498","","0.399958265224498","0","0.400002318854022","0.692022727025823","0"
"91325","0","975751","1231342","CIBC National Trust Company","Atlanta","GA","30327","6/30/2019","11/18/2019","N","3290 Northside Parkway","CANADIAN IMPERIAL BANK OF COMMERCE","15","0","1","7","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","5/14/1969","5/5/2000","6/22/2018","Stock","0","1","OCC","DIF","Atlanta","CHICAGO","Atlanta","Atlanta","Southern","Southeast","0","0","private-wealth.us.cibc.com","","","","","","","","","","","","","","","",""
"11729","12767","340742","1139532","CIBM Bank","Champaign","IL","61821","6/30/2019","11/18/2019","NM","2913 West Kirby Avenue","CIB MARINE BANCSHARES, INC.","11","0","1","4","0","Champaign","16580","Champaign-Urbana, IL","1/1/1921","1/1/1934","8/31/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","http://www.cibmbank.com","1.101646530484","1.07536494718962","0","1.7898446464021","0","0.585173855622315","0.388336734022247","0.602129565582229","1.46740387243257","0","","0","0","0","","0"
"3226","12657","327855","1107700","Ciera Bank","Graham","TX","76450","6/30/2019","11/18/2019","SM","623 Elm Street","FIRST GRAHAM BANCORP, INC.","8","0","0","4","1","Young","","","10/10/1889","1/1/1934","6/17/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","0.210574885269484","0.258941261219166","0.694783270555631","0.127645437112765","0","0","0","0","0","0","","0","0","0","","0"
"28346","1409","66677","4841564","Cincinnati Federal","Cincinnati","OH","45247","6/30/2019","11/18/2019","SA","6581 Harrison Avenue","CF MUTUAL HOLDING COMPANY","6","0","1","4","0","Hamilton","17140","Cincinnati, OH-KY-IN","1/1/1922","9/25/1935","10/12/2018","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.cincinnatifederal.com","0.167244319744732","0.16834737151053","0","0","0","0.238659737160263","0","0.262041857738855","0","0","","0","0","0","","0"
