cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,ntlnlsr,ntrer,ntrecosr,ntrenrsr,ntremulr,ntreresr,ntrelocr,ntreothr,idntcir,idntconr,idntcrdr,idntcoor,idntator,idntcotr,ntcomrer
"57510","0","3214059","3680980","Avidbank","San Jose","CA","95112","6/30/2019","11/18/2019","NM","1732 N 1st St. 6th Floor","AVIDBANK HOLDINGS, INC.","2","0","0","4","0","Santa Clara","41940","San Jose-Sunnyvale-Santa Clara, CA","10/1/2003","10/1/2003","11/13/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","https://www.avidbank.com","-3.62843686711486E-02","0","0","0","0","0","0","0","-0.101271707733071","0","","0","","0","0"
"90215","10957","619701","2465528","Avidia Bank","Hudson","MA","1749","6/30/2019","11/18/2019","SB","42 Main Street","ASSABET VALLEY BANCORP","10","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","2/26/1869","11/27/1985","12/31/2009","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.avidiabank.com","0.126550091067485","-1.22468975026408E-03","0","0","0","-2.40589735484337E-03","-1.47006587548946E-02","-5.53670001605643E-04","0.382144605516869","0.502257017472266","2.34496828430396","-4.65603538586893E-02","0","-7.60264039700988E-02","0"
"31390","6859","408875","3837962","Axiom Bank, National Association","Maitland","FL","32751","6/30/2019","11/18/2019","N","258 Southhall Lane","AXIOM BANCSHARES, INC.","22","0","0","4","0","Orange","36740","Orlando-Kissimmee-Sanford, FL","1/1/1962","3/26/1963","8/4/2017","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","0.184213207142955","0.048831973881165","0","0","0","0.106221802304454","0","0.106488710207061","0","0.945043406063418","","0.945043406063418","","0.945043406063418",""
"35546","16456","2917317","3814310","Axos Bank","San Diego","CA","92122","6/30/2019","11/18/2019","SA","4350 La Jolla Village Drive,","AXOS FINANCIAL, INC.","3","0","1","4","0","San Diego","41740","San Diego-Carlsbad, CA","7/4/2000","7/4/2000","11/16/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","www.axosbank.com","0.398202149181153","1.30674192898583E-03","0","0","0","2.19233491997782E-03","0","2.19329328159092E-03","0","11.3016921435181","","11.3016921435181","0.422949682414767","62.5346138625479",""
"19434","0","5461","3033746","BAC Community Bank","Stockton","CA","95202","6/30/2019","11/18/2019","NM","517 East Weber Avenue","BAC FINANCIAL INC.","11","0","0","4","1","San Joaquin","44700","Stockton-Lodi, CA","5/21/1965","5/21/1965","4/4/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","","1.83082001032262E-03","2.15866162978953E-03","0","1.72913154368219E-02","0","-6.68025960323851E-02","0","-7.70948167468252E-02","-5.38904455742876E-03","2.45028074091589E-02","","2.45028074091589E-02","0","2.46143848926751E-02","0"
"21265","10221","725732","0","BAC Florida Bank","Coral Gables","FL","33134","6/30/2019","11/18/2019","NM","169 Miracle Mile, Suite R10","","1","0","0","5","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/12/1973","10/12/1973","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","0","http://www.bacflorida.com","-4.69175101428934E-03","-7.23915476021141E-03","0","0","0","-8.04365917216319E-03","","-8.04365917216319E-03","0","0.140915953699044","0","0.15462215315766","","0.15462215315766",""
"2469","0","846945","1247727","Badger Bank","Fort Atkinson","WI","53538","6/30/2019","11/18/2019","NM","220 Grant Street","CITIZENS FINANCIAL CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","4","0","0","4","0","Jefferson","","","1/7/1884","1/1/1934","4/30/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","","-1.30625510051796E-02","-1.48482380152756E-02","0","-1.53311509439965E-02","0","-1.68794176600907E-02","0","-1.75480927416701E-02","0","-0.120967985822552","","-0.120967985822552","-0.171331157427634","0",""
"2987","13311","69678","1141870","Baker-Boyer National Bank","Walla Walla","WA","99362","6/30/2019","11/18/2019","N","7 West Main St","BAKER BOYER BANCORP","8","0","1","4","0","Walla Walla","47460","Walla Walla, WA","11/10/1869","1/1/1934","3/19/2018","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","","-2.79000020680877E-03","-1.07297707243083E-02","0","-1.39209291225837E-02","0","-5.14787264163085E-03","0","-5.62274185415816E-03","-9.48054566634946E-02","-0.226637626832082","","-0.181310101465666","0","-0.185686797436594","0"
"26704","0","696168","0","Balboa Thrift and Loan Association","Chula Vista","CA","91910","6/30/2019","11/18/2019","NM","865 Amena Court","","4","0","0","6","0","San Diego","41740","San Diego-Carlsbad, CA","12/11/1980","7/3/1986","7/20/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","0","","1.39706906811238","0","0","0","0","0","","0","0","1.74573435344515","","1.74573435344515","1.7760338574102","0.988652960341535",""
"6959","13519","505","1048728","Ballston Spa National Bank","Ballston Spa","NY","12020","6/30/2019","11/18/2019","N","87 Front Street","BALLSTON SPA BANCORP, INC.","13","0","0","4","0","Saratoga","10580","Albany-Schenectady-Troy, NY","1/1/1838","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","2.26214659614802E-02","0.030535441375207","6.62134795415246E-03","0","0","5.60180181955526E-02","0","6.05276726845044E-02","-0.174799724581184","0.162635703785679","","0.162635703785679","-7.06713780918728E-02","0.189891732815727","0"
"35498","15953","200378","3153130","Banc of California, National Association","Santa Ana","CA","92707","6/30/2019","11/18/2019","N","3 Macarthur Place","BANC OF CALIFORNIA, INC.","34","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","4/21/1941","1/3/2000","3/31/2019","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","www.bancofcal.com","8.46909300692579E-02","2.86471917198211E-02","0","3.9506141624777E-03","5.33729875653882E-04","7.34804698643022E-02","-0.112671247492638","8.37535140675756E-02","0.712812325534749","-0.297257127415214","","-0.297257127415214","","-0.297257127415214",""
"4033","0","251352","2107789","BancCentral, National Association","Alva","OK","73717","6/30/2019","11/18/2019","N","602-612 Flynn Street","MYERS BANCSHARES, INC.","5","0","1","2","1","Woods","","","8/11/1913","1/1/1934","7/17/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bcna.com","0.034649994220876","-1.46320047156025E-03","0","0","0","-0.011118319488246","0","-1.16204752774388E-02","3.82251756887883E-02","0.547741226757768","1.22699386503067","0.499638305313762","0.700936626567251","0.471152451294615","0"
"27476","12941","1386251","1133286","BancFirst","Oklahoma City","OK","73102","6/30/2019","11/18/2019","NM","101 N. Broadway, Suite 200","BANCFIRST CORPORATION","114","0","0","4","0","Oklahoma","36420","Oklahoma City, OK","4/1/1989","4/1/1989","9/7/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","0","www.bancfirst.bank","1.57731279825046E-02","1.62671611990073E-02","5.33693013260719E-02","1.84766975157348E-03","0","2.27597353332816E-02","3.22703331911902E-02","2.18491276465432E-02","-0.021824261719721","0.114016761604123","0","0.114029304390935","5.70194374597074E-02","0.19240224896851","0"
"26725","0","110936","1242076","Banco do Brasil Americas","Miami","FL","33131","6/30/2019","11/18/2019","NM","1221 Brickell Ave, # 2200","BANCO DO BRASIL S.A.","5","0","0","8","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","7/24/1986","7/24/1986","7/31/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","0.316759396365266","0","0","0","0","0","0","0","11.342545814852","4.03346280250971","5.12107550172315","0","0","0","0"
"34968","0","940311","1129382","Banco Popular de Puerto Rico","San Juan","PR","918","6/30/2019","11/18/2019","SM","209 Avenida Luis Munoz River","POPULAR, INC.","1","0","1","9","0","San Juan","41980","San Juan-Carolina-Caguas, PR","1/2/1999","1/2/1999","2/27/2015","Stock","0","0","FED","DIF","New York","NEW YORK","San Juan","New York","Northeastern","Southeast","173","0","http://www.popular.com","0.922624579820988","0.426215331266225","0","0.155749762183741","0","0.625847502151793","0","0.626337491845262","1.20585701981051","1.99374511336982","3.10077519379845","1.71400587659158","1.17834785666092","2.77710110298928","0"
"20828","12675","816210","1239254","Banco Santander Puerto Rico","San Juan","PR","917","6/30/2019","11/18/2019","NM","207 Ponce De Leon Avenue","BANCO SANTANDER, S.A.","0","0","0","9","0","San Juan","41980","San Juan-Carolina-Caguas, PR","10/2/1972","10/2/1972","10/7/2013","Stock","0","1","FDIC","DIF","New York","NEW YORK","San Juan","New York","Northeastern","Southeast","27","0","www.santander.pr","1.02458751798032","0.556402602318091","","0","0","1.21392044820755","","1.21392044820755","4.85127256066337E-02","5.48285119626223","6.33369126391544","4.63038311479668","","4.63038311479668","0"
"11813","11210","606046","0","BancorpSouth Bank","Tupelo","MS","38804","6/30/2019","11/18/2019","NM","201 South Spring Street","","318","0","1","4","0","Lee","","","3/1/1876","1/1/1934","4/1/2019","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","0","www.bancorpsouth.com","8.00710909223262E-02","3.89674790310492E-02","-0.108424901458317","0.146035122201195","-1.44964652785496E-03","-3.29167190066702E-02","6.69990248937881E-02","-5.21068106408813E-02","6.09366040300454E-02","2.27740230124775","3.56954960412427","1.62901462140409","-0.162522732020669","2.03351476973885","0"
"26653","0","78157","1139671","Bandera Bank","Bandera","TX","78003","6/30/2019","11/18/2019","NM","207 Main Street","BANDERA BANCSHARES, INC.","1","0","0","8","1","Bandera","41700","San Antonio-New Braunfels, TX","4/24/1986","4/24/1986","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","","5.30893629356082E-03","0","0","0","","0","","0","0","0","","0","0","0",""
"57815","0","3402913","0","Banesco USA","Coral Gables","FL","33134","6/30/2019","11/18/2019","NM","150 Alhambra Circle, # 100","","4","0","1","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","1/10/2006","1/10/2006","8/29/2019","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","1","0","Banescousa.com","-0.246185874465857","0","0","0","0","0","0","0","-1.87314370005752","0","","0","0","0","0"
"18408","7107","419406","3547999","Bangor Savings Bank","Bangor","ME","4401","6/30/2019","11/18/2019","SB","3 State Street","BANGOR BANCORP, MHC","62","0","1","4","0","Penobscot","12620","Bangor, ME","2/14/1852","7/1/1961","4/6/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.bangor.com","4.57540812321815E-03","-3.33047047857154E-03","0","5.73279037297184E-03","-6.65754970713855E-02","-4.28983212918207E-03","4.61419908566415E-03","-8.10410149268358E-03","5.65241507623711E-02","0.292950824999874","","0.292950824999874","-2.18743063753953","0.704450848543068","0"
"14291","12142","952846","1205156","Bank","Wapello","IA","52653","6/30/2019","11/18/2019","SM","409 Hwy 61 S","MORNING SUN BANK CORP.","4","0","0","4","1","Louisa","","","2/13/1931","4/25/1934","1/12/2015","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.bank.bank","0.123679735626499","0.128135151262656","0","0","0","0.128744738796732","0","0.148492260983144","0","0.331491895851876","","0.331491895851876","0.717875089734386","0",""
"1047","13079","496845","1099195","Bank & Trust Company","Litchfield","IL","62056","6/30/2019","11/18/2019","NM","401 North Madison Street","LBT BANCSHARES, INC.","7","0","0","4","0","Montgomery","","","9/1/1902","1/1/1934","12/31/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.banktr.com","9.33211188260375E-02","1.81764137969659E-02","0","0","0","5.00487427834014E-02","0","5.70979944329455E-02","0.249996966948563","0.637447444348947","","0.637447099993842","0.210096171522514","0.828146350648103",""
"13816","0","142049","1204092","Bank 1st","West Union","IA","52175","6/30/2019","11/18/2019","SM","115 North Vine Street","FNB BANSHARES, INC.","3","0","0","2","1","Fayette","","","1/1/1934","1/31/1934","12/28/2012","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","-0.017647188582269","0","0","0","0","0","0","0","-4.16406412658755E-02","-0.490424462372183","-1.5978907841649","-0.383975917030484","0","-0.965250965250965",""
"11521","0","64552","3045721","Bank 2","Oklahoma City","OK","73108","6/30/2019","11/18/2019","SM","909 South Meridian Avenue","CHICKASAW BANC HOLDING COMPANY","1","0","0","4","0","Oklahoma","36420","Oklahoma City, OK","1/1/1903","1/1/1934","4/10/2019","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bank2.bank","2.95744094606564E-02","0","0","0","0","0","0","0","0","1.07581967213115","","1.07581967213115","0.333488034727221","9.81450583963098",""
"8560","9178","634544","1060047","Bank 21","Carrollton","MO","64633","6/30/2019","11/18/2019","NM","One West Washington Avenue","KNOTT HOLDING COMPANY, INC.","5","0","0","4","1","Carroll","","","8/12/1912","1/1/1934","1/22/2016","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","-5.70908136232057E-02","0","0","0","0","0","0","0","-4.52249773027145E-02","-0.284090909090909","","-0.284090909090909","0","-0.554269957182646",""
"29087","2889","955977","5009026","BANK 34","Alamogordo","NM","88310","6/30/2019","11/18/2019","SA","500 10th Street","BANCORP 34, INC.","5","0","1","4","0","Otero","","","8/1/1934","11/2/1934","12/18/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","","3.9444965939765E-03","4.81305857048791E-03","0","0","0","2.19084343246952E-02","0","2.41896468311563E-02","-1.40742685074872E-02","0","","0","0","0","0"
"4147","52452","18854","3256134","Bank 7","Oklahoma City","OK","73116","6/30/2019","11/18/2019","SM","1039 Nw 63rd Street","BANK7 CORP","9","0","1","4","0","Oklahoma","36420","Oklahoma City, OK","5/6/1901","1/1/1934","3/7/2014","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bank7.com","-1.31961520746339E-03","-1.19288208453043E-03","0","0","0","-8.7065031266141E-03","0","-1.05331540239413E-02","-7.38026534267987E-03","0","","0","0","0",""
"5304","10916","594947","1208009","Bank First, N.A.","Manitowoc","WI","54220","6/30/2019","11/18/2019","N","402 North Eighth Street","BANK FIRST CORPORATION","18","0","0","4","0","Manitowoc","","","1/1/1894","1/1/1934","7/11/2019","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.bankfirstwi.bank","0.168653529313781","0.108523953321062","0","0.267892466230855","0","-6.01554824121492E-02","0","-6.61562897645492E-02","0.455596616446039","7.26779310191953E-02","0","7.87298358128639E-02","-0.033368564976521","0.178890876565295","0"
"8941","15932","812557","4932798","Bank Forward","Hannaford","ND","58448","6/30/2019","11/18/2019","NM","390 Wheat St","BANK FORWARD EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","13","0","1","2","1","Griggs","","","9/5/1927","1/1/1934","2/25/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","WWW.BANKFORWARD.COM","5.12251347948018E-02","-5.63872878785175E-02","-2.60394063015363E-02","0","0","-0.216253129979513","0","-0.257991498840651","0.741763521976391","1.12873186974434E-02","","1.12873186974434E-02","0","2.87686996547756E-02","0"
"33686","0","790105","0","Bank Hapoalim B.M.","New York","NY","10036","6/30/2019","11/18/2019","OI","1120 Avenue Of The Americas","","1","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1921","11/25/1974","4/3/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","","","","","","","","","","","","","","",""
"16604","9993","539032","1082209","Bank Independent","Sheffield","AL","35660","6/30/2019","11/18/2019","SM","710 South Montgomery Avenue","BANCINDEPENDENT, INCORPORATED","29","0","0","4","0","Colbert","22520","Florence-Muscle Shoals, AL","8/2/1947","8/2/1947","2/24/2011","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.bibank.com","0.164991387512009","-1.20304240831904E-02","-0.136557536106157","0","0","3.28524611157805E-02","0.162210034889031","-2.00918108399687E-02","0.357281919698745","4.21047027807252","7.3394495412844","4.14014984538355","0.612835846811466","5.26774053112756",""
"14521","13639","187947","1202762","Bank Iowa","West Des Moines","IA","50266","6/30/2019","11/18/2019","SM","1150 Jordan Creek Parkway","BANK IOWA CORPORATION","25","0","0","2","1","Dallas","19780","Des Moines-West Des Moines, IA","3/7/1923","6/28/1934","6/30/2019","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.bankiowa.bank","-5.10374059847122E-03","-2.19054280085932E-03","0","-7.52126308080839E-03","0","-1.54563088788766E-03","0","-1.77341643444517E-03","-7.23272111965416E-03","-3.23546064870986E-02","0","-3.36879835804768E-02","-6.17665225447807E-02","0","0"
"19842","0","101019","1232536","Bank Leumi USA","New York","NY","10017","6/30/2019","11/18/2019","NM","579 Fifth Avenue","BANK LEUMI LE-ISRAEL B.M.","6","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","7/22/1968","7/22/1968","10/1/2010","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","http://www.leumiusa.com","0.439280307595475","0.163514708641159","0","0.298684899395504","0","0","0","0","0.985619171044593","0","0","0","","0",""
"5170","0","45551","1203714","Bank Midwest","Spirit Lake","IA","51360","6/30/2019","11/18/2019","SM","1525 18th Street","GOODENOW BANCORPORATION","11","0","1","2","0","Dickinson","","","1/1/1887","1/1/1934","12/31/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","","4.32284586314458E-02","-1.54060653679354E-03","0","-8.71823714629431E-03","0","2.76505353904041E-03","0","3.62093647193693E-03","0.178148149980948","0.17382059107692","0","0.183364836430926","0.429141135323526","-6.09384521633151E-02",""
"16601","12437","645157","1870022","Bank Northwest","Hamilton","MO","64644","6/30/2019","11/18/2019","NM","201 South Davis Street","CALDWELL COUNTY BANCSHARES, INC.","6","0","0","2","1","Caldwell","28140","Kansas City, MO-KS","8/4/1945","8/4/1947","8/1/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.banknw.com","4.25798680786979E-02","-5.13766831804171E-03","0","0","","-2.06256480965363E-02","","-2.06256480965363E-02","1.61411771921938E-02","1.30412102243088","","1.30412102243088","1.34480903711673","0",""
"11782","0","213538","0","Bank of Abbeville & Trust Company","Abbeville","LA","70510","6/30/2019","11/18/2019","NM","123 Concord Street","","3","0","0","4","0","Vermilion","29180","Lafayette, LA","3/14/1894","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","0","-7.80034919563233E-02","-0.432981308838351","0","0","0","","0","0.497113247835033","-0.244349419670128","","-0.244349419670128","0","-0.320198950281108","0"
"13290","0","452104","0","Bank of Akron","Akron","NY","14001","6/30/2019","11/18/2019","NM","46 Main Street","","5","0","0","4","0","Erie","15380","Buffalo-Cheektowaga-Niagara Falls, NY","1/1/1900","1/1/1934","4/25/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","-3.16060588545837E-02","0","0","0","0","0","0","0","-0.241189870025459","-0.238237045860631","-0.233189921531591","-0.243507481767377","0","-0.294985250737463",""
"155","14550","986935","3194076","Bank of Alapaha","Alapaha","GA","31622","6/30/2019","11/18/2019","NM","245 Ne Railroad St.","ALAPAHA HOLDING COMPANY","4","0","0","4","0","Berrien","","","3/25/1905","1/1/1934","3/24/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","","8.57083967939456E-02","0.296583707878394","0","6.76139147476727","0","6.56226696495153E-02","","6.56226696495153E-02","-0.163491682240452","8.35926446831943E-02","","8.35926446831943E-02","-0.171821305841924","0.257752190014914","0"
"26689","0","564052","2029368","Bank of Alma","Alma","WI","54610","6/30/2019","11/18/2019","NM","211 Main Street","DAIRYLAND BANK HOLDING CORPORATION","4","0","1","4","0","Buffalo","","","6/20/1986","6/20/1986","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","","7.22529413630532E-03","1.79611684925542E-02","0","0","-0.459347726228755","0.259847067008712","0","0.282592246940409","0","-0.569151963574274","0","-0.577590638410933","0","-0.881057268722467",""
