cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,p3asset,p3re,p3renus,IDP3REDM,p3recons,P3recnfm,p3recnot,p3reag,p3reres,p3remult,p3renres,P3RENROW,P3RENROT,p3refor,p3dep,p3depnus,p3ag,p3ci,p3cinus,p3con,p3crcd,P3AUTO,P3CONOTH,p3fg,p3othln,p3ls,p3scdebt,p3agsm,P3LNSALE,P3GTYPAR,P3LTOT,p9asset,p9re,p9renus,IDP9REDM,p9recons,P9recnfm,p9recnot,p9reag,p9reres,p9remult,p9renres,P9RENROW,P9RENROT,p9refor,p9dep,p9depnus,p9ag,p9ci,p9cinus,p9con,p9crcd,P9AUTO,P9CONOTH,p9fg,p9othln,p9ls,p9scdebt,p9agsm,P9LNSALE,P9GTYPAR,P9LTOT,naasset,nare,narenus,IDNAREDM,narecons,narecnfm,narecnot,nareag,nareres,naremult,narenres,NARENROW,NARENROT,narefor,nadep,nadepnus,naag,naci,nacinus,nacon,nacrcd,NAAUTO,NACONOTH,nafg,naothln,nals,nascdebt,naagsm,NALNSALE,NAGTYPAR,NALTOT
"30084","4715","661072","0","Mercer Savings Bank","Celina","OH","45822","6/30/2019","11/18/2019","SA","1100 Irmscher Blvd","","4","0","0","5","0","Mercer","","","1/1/1888","4/18/1940","1/4/2012","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.mercersavings.com","554","542","","542","0","0","0","0","542","0","0","0","0","","0","","","0","","12","0","6","6","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","230","154","","154","0","0","0","0","154","0","0","0","0","","0","","","76","","0","0","0","0","","0","0","0","0","0","0","0"
"11446","0","837840","1995523","Merchants & Farmers Bank","Holly Springs","MS","38635","6/30/2019","11/18/2019","NM","650 Highway 7 South","M & F BANCORP, INC.","5","0","0","8","1","Marshall","32820","Memphis, TN-MS-AR","3/15/1899","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","West","0","1","","1439","1303","","1303","226","0","226","13","528","0","536","536","0","","0","","","13","","123","0","73","50","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1675","1635","","1635","82","82","0","74","394","0","1085","1085","0","","0","","","0","","40","0","0","40","","0","0","0","0","0","0","0"
"9319","0","136338","1084203","Merchants & Farmers Bank & Trust Company","Leesville","LA","71446","6/30/2019","11/18/2019","NM","501 South Fifth Street","MERCHANTS & FARMERS BANCSHARES, INC.","8","0","0","4","0","Vernon","","","1/1/1928","1/1/1934","7/1/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Atlanta","Southern","Western","0","1","","2451","2141","","2141","0","0","0","0","1982","0","159","159","0","","0","","","249","","61","0","33","28","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1951","1895","","1895","17","0","17","0","1598","0","280","148","132","","0","","","0","","56","0","36","20","","0","0","0","0","0","0","0"
"855","0","376237","2111432","Merchants & Farmers Bank of Greene County, Alabama","Eutaw","AL","35462","6/30/2019","11/18/2019","NM","251 Prairie Avenue","MERCHANTS AND FARMERS BANCSHARES, INC.","2","0","0","4","1","Greene","46220","Tuscaloosa, AL","1/1/1900","1/1/1934","1/1/2018","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","","1353","737","","737","4","4","0","166","567","0","0","0","0","","0","","","138","","478","0","375","103","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1407","510","","510","0","0","0","270","172","0","68","0","68","","0","","","776","","121","0","62","59","","0","0","0","0","0","0","0"
"12203","0","94139","3696093","Merchants & Marine Bank","Pascagoula","MS","39567","6/30/2019","11/18/2019","NM","3118 Pascagoula Street","MERCHANTS & MARINE BANCORP, INC.","13","0","1","4","0","Jackson","25060","Gulfport-Biloxi-Pascagoula, MS","1/11/1932","1/1/1934","6/12/2019","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","","8902","7334","","7334","605","0","605","0","968","0","5761","5761","0","","0","","","801","","767","0","646","121","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","7238","5995","","5995","485","0","485","0","3611","0","1899","1436","463","","0","","","697","","546","0","471","75","","0","0","0","0","0","228","0"
"16464","13826","99143","3394429","Merchants & Planters' Bank","Newport","AR","72112","6/30/2019","11/18/2019","NM","Second And Hazel Streets","M&P COMMUNITY BANCSHARES, INC. 401(K) EMPLOYEE STOCK OWNERSHIP PLAN","12","0","0","2","0","Jackson","","","8/6/1946","8/6/1946","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","","3190","2339","","2339","62","18","44","94","1472","0","711","441","270","","0","","","443","","306","41","96","169","","102","0","0","102","0","65","0","1440","1087","","1087","0","0","0","434","369","284","0","0","0","","0","","","133","","94","47","31","16","","126","0","0","125","0","126","0","3308","2121","","2121","0","0","0","165","274","591","1091","250","841","","0","","","350","","263","0","254","9","","266","0","308","266","0","512","0"
"8735","15744","644842","1099506","Merchants and Farmers Bank","Dumas","AR","71639","6/30/2019","11/18/2019","NM","500 Highway 65 South","M & F FINANCIAL CORPORATION","3","0","0","2","0","Desha","","","5/10/1909","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","","2516","1438","","1438","0","0","0","0","598","0","840","0","840","","0","","","977","","69","0","21","48","","32","0","0","32","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1336","359","","359","0","0","0","0","96","0","263","133","130","","0","","","67","","17","0","12","5","","893","0","0","807","0","0","0"
"20040","15386","1008432","2022734","Merchants and Manufacturers Bank","Joliet","IL","60432","6/30/2019","11/18/2019","NM","601 East Cass Street","MERCHANTS AND MANUFACTURERS BANK CORPORATION","5","0","0","4","0","Will","16980","Chicago-Naperville-Elgin, IL-IN-WI","9/24/1969","9/24/1969","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","669","669","","669","0","0","0","0","0","0","669","669","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"327","12538","579636","0","Merchants and Planters Bank","Raymond","MS","39154","6/30/2019","11/18/2019","NM","308 Raymond Square","","5","0","0","4","0","Hinds","27140","Jackson, MS","2/1/1906","1/1/1934","8/21/2012","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","","7","1","","1","0","0","0","0","1","0","0","0","0","","0","","","0","","6","0","0","6","","0","0","0","0","0","0","0","94","94","","94","0","0","0","0","94","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","127","127","","127","0","0","0","0","0","0","127","127","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"8943","0","700458","1142206","Merchants Bank","Rugby","ND","58368","6/30/2019","11/18/2019","NM","210 Main Avenue S.","MERCHANTS HOLDING COMPANY","5","0","1","2","0","Pierce","","","8/4/1897","1/1/1934","2/16/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","300","0","","0","0","0","0","0","0","0","0","0","0","","0","","","300","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"46","0","113937","1082955","Merchants Bank of Alabama","Cullman","AL","35055","6/30/2019","11/18/2019","NM","900 Second Avenue, Sw","MERCHANTS FINANCIAL SERVICES, INC.","5","0","0","4","0","Cullman","","","1/1/1907","1/1/1934","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","","1111","1048","","1048","34","0","34","0","914","0","100","100","0","","0","","","25","","0","0","0","0","","38","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1075","935","","935","660","0","660","0","275","0","0","0","0","","0","","","0","","0","0","0","0","","140","0","0","0","0","0","0"
"7391","15326","935111","2298904","Merchants Bank of Bangor","Bangor","PA","18013","6/30/2019","11/18/2019","SM","25 Broadway","MNB CORPORATION","9","0","0","4","0","Northampton","10900","Allentown-Bethlehem-Easton, PA-NJ","10/8/1890","1/1/1934","6/28/2008","Stock","0","1","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","417","417","","417","0","0","0","0","179","0","238","0","238","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1541","1541","","1541","0","0","0","0","1481","0","60","60","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"24074","0","933863","1030040","Merchants Bank of Commerce","Redding","CA","96002","6/30/2019","11/18/2019","NM","1951 Churn Creek Road","BANK OF COMMERCE HOLDINGS","13","0","0","4","0","Shasta","39820","Redding, CA","10/22/1982","10/22/1982","5/20/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","www.mboc.com","671","467","0","467","0","0","0","0","467","0","0","0","0","","0","0","","0","0","204","0","0","204","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","13512","13296","0","13296","0","0","0","0","2606","0","10690","0","10690","","0","0","","194","0","22","0","0","22","","0","0","0","0","0","0","0"
"8056","0","963945","3530786","Merchants Bank of Indiana","Carmel","IN","46032","6/30/2019","11/18/2019","NM","11555 N Meridian St, # 400","MERCHANTS BANCORP","5","0","0","4","0","Hamilton","26900","Indianapolis-Carmel-Anderson, IN","6/23/1923","1/1/1934","9/12/2019","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.merchantsbankofindiana.com","2044","101","0","101","0","0","0","36","65","0","0","0","0","","0","0","","857","0","0","0","0","0","","1086","0","0","0","0","0","0","2959","1135","0","1135","0","0","0","51","1084","0","0","0","0","","0","0","","50","0","0","0","0","0","","1774","0","0","0","0","0","0","1039","55","0","55","0","0","0","0","55","0","0","0","0","","0","0","","204","0","0","0","0","0","","780","0","0","0","0","214","0"
"8866","13801","779351","1128769","Merchants Bank, National Association","Winona","MN","55987","6/30/2019","11/18/2019","N","100-106 East Third Street","MERCHANTS FINANCIAL GROUP, INC.","23","0","1","4","0","Winona","","","1/1/1875","1/1/1934","2/14/2014","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.merchantsbank.com","5395","1032","0","1032","184","184","0","3","783","0","62","62","0","","0","0","","1849","0","336","256","60","20","","157","2021","0","150","0","0","0","155","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","143","0","12","12","0","0","","0","0","0","0","0","0","0","26091","16889","0","16889","750","0","750","8556","2644","0","4939","4316","623","","0","0","","1764","0","48","0","37","11","","4609","2781","0","4609","0","6085","0"
"58184","0","3487433","0","Merchants Commercial Bank","St Thomas","VI","802","6/30/2019","11/18/2019","NM","4608 Tutu Park Mall","","0","0","0","7","0","Saint Thomas","","","10/30/2006","10/30/2006","3/27/2009","Stock","0","0","FDIC","DIF","New York","NEW YORK","San Juan","New York","Northeastern","Southeast","2","1","","785","781","","781","0","0","0","0","646","0","135","135","0","","0","","","4","","0","0","0","0","","0","0","0","0","0","0","0","6","0","","0","0","0","0","0","0","0","0","0","0","","0","","","6","","0","0","0","0","","0","0","0","0","0","0","0","5418","3895","","3895","430","0","430","0","1663","744","1058","256","802","","0","","","1523","","0","0","0","0","","0","0","0","0","0","0","0"
"1125","0","289757","1363908","Merchants State Bank","Freeman","SD","57029","6/30/2019","11/18/2019","SM","305 S. Main St","H & W HOLDING COMPANY","4","0","0","2","1","Hutchinson","","","8/8/1899","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","369","124","","124","0","0","0","93","31","0","0","0","0","","0","","","69","","57","0","5","52","","119","0","0","107","0","0","0","1027","561","","561","0","0","0","544","17","0","0","0","0","","0","","","0","","43","0","0","43","","423","0","0","423","0","0","0","1845","999","","999","0","0","0","968","0","0","31","31","0","","0","","","510","","0","0","0","0","","336","0","0","336","0","0","0"
"17180","7994","576608","4436559","Meredith Village Savings Bank","Meredith","NH","3253","6/30/2019","11/18/2019","SB","24 State Route 25","NEW HAMPSHIRE MUTUAL BANCORP","16","0","0","4","0","Belknap","","","1/1/1869","1/28/1953","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.mvsb.com","2586","2346","0","2346","24","0","24","0","1122","0","1200","49","1151","","0","0","","42","0","198","0","0","198","","0","0","0","0","0","0","0","119","119","0","119","0","0","0","0","119","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","1584","1124","0","1124","159","0","159","0","965","0","0","0","0","","0","0","","166","0","294","0","0","294","","0","0","0","0","0","10","0"
"57777","0","3271799","5033580","Meridian Bank","Paoli","PA","19301","6/30/2019","11/18/2019","NM","1776 E. Lancaster Avenue","MERIDIAN CORPORATION","6","0","0","4","0","Chester","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","7/8/2004","7/8/2004","5/13/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","1331","1197","","1197","303","303","0","0","766","0","128","0","128","","0","","","0","","0","0","0","0","","0","134","0","0","0","0","0","398","398","","398","0","0","0","0","398","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","3744","3606","","3606","72","0","72","0","3113","0","421","0","421","","0","","","138","","0","0","0","0","","0","0","0","0","0","0","0"
"15270","0","290838","5335378","Merit Bank","Valley Head","AL","35989","6/30/2019","11/18/2019","NM","85 Winston Dr","MERIT HOLDINGS LLC","3","0","0","7","0","De Kalb","","","8/12/1935","8/21/1935","7/2/2019","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","","466","377","","377","0","0","0","0","332","0","45","0","45","","0","","","58","","31","0","27","4","","0","0","0","0","0","0","0","96","27","","27","0","0","0","0","16","0","11","0","11","","0","","","0","","69","0","69","0","","0","0","0","0","0","0","0","131","82","","82","0","0","0","0","82","0","0","0","0","","0","","","41","","8","0","3","5","","0","0","0","0","0","0","0"
"34519","0","2615190","0","Merrick Bank","South Jordan","UT","84095","6/30/2019","11/18/2019","NM","10705 S Jordan Gateway, # 20","","1","0","0","3","0","Salt Lake","41620","Salt Lake City, UT","9/22/1997","9/22/1997","8/4/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","http://www.merrickbank.com","118988","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","118988","108207","0","10781","","0","0","0","0","0","0","0","112099","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","1","0","112098","112098","0","0","","0","0","0","0","0","0","0","9418","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","9418","7386","0","2032","","0","0","0","0","0","0","0"
"17960","13444","74403","4436559","Merrimack County Savings Bank","Concord","NH","3301","6/30/2019","11/18/2019","SB","89 North Main Street","NEW HAMPSHIRE MUTUAL BANCORP","9","0","0","4","0","Merrimack","","","1/1/1867","1/22/1959","1/1/2019","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","http://www.mcsbnh.com","1393","1004","0","1004","0","0","0","0","1004","0","0","0","0","","0","0","","150","0","239","0","53","186","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","2183","1603","0","1603","453","426","27","0","331","0","819","819","0","","0","0","","443","0","137","0","0","137","","0","0","0","0","0","282","0"
"30776","5902","435077","2390013","MetaBank","Sioux Falls","SD","57108","6/30/2019","11/18/2019","SA","5501 South Broadband Lane","META FINANCIAL GROUP, INC.","11","0","1","4","0","Minnehaha","43620","Sioux Falls, SD","1/1/1954","9/6/1955","8/1/2018","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux City","Minneapolis","Western","West","0","0","http://www.metabank.com","40957","1430","0","1430","0","0","0","1376","54","0","0","0","0","","0","0","","5529","0","28549","0","0","28549","","369","3222","1858","0","0","49","0","8091","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","1859","0","1786","0","0","1786","","0","4225","221","0","0","0","0","13410","233","0","233","0","0","0","0","233","0","0","0","0","","0","0","","10759","0","0","0","0","0","","0","1936","482","0","0","0","0"
"16539","0","55336","5164541","Metairie Bank & Trust Company","Metairie","LA","70004","6/30/2019","11/18/2019","NM","3344 Metairie Road","MBT BANCSHARES, INC.","9","0","0","4","0","Jefferson","35380","New Orleans-Metairie, LA","2/15/1947","2/15/1947","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","585","567","","567","0","0","0","0","567","0","0","0","0","","0","","","0","","18","8","0","10","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","258","258","","258","0","0","0","0","258","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
