Fips State,Fips County,State,County Name,Census Tract,
6,37,CA,Los Angeles County,209820,
6,37,CA,Los Angeles County,210010,
6,37,CA,Los Angeles County,211120,
6,37,CA,Los Angeles County,211122,
6,37,CA,Los Angeles County,211201,
6,37,CA,Los Angeles County,211202,
6,37,CA,Los Angeles County,211310,
6,37,CA,Los Angeles County,211320,
6,37,CA,Los Angeles County,211410,
6,37,CA,Los Angeles County,211420,
6,37,CA,Los Angeles County,211500,
6,37,CA,Los Angeles County,211703,
6,37,CA,Los Angeles County,211704,
6,37,CA,Los Angeles County,211802,
6,37,CA,Los Angeles County,211803,
6,37,CA,Los Angeles County,211804,
6,37,CA,Los Angeles County,211910,
6,37,CA,Los Angeles County,211921,
6,37,CA,Los Angeles County,211922,
6,37,CA,Los Angeles County,212101,
6,37,CA,Los Angeles County,212102,
6,37,CA,Los Angeles County,212202,
6,37,CA,Los Angeles County,212203,
6,37,CA,Los Angeles County,212204,
6,37,CA,Los Angeles County,212303,
6,37,CA,Los Angeles County,212304,
6,37,CA,Los Angeles County,212305,
6,37,CA,Los Angeles County,212306,
6,37,CA,Los Angeles County,212410,
6,37,CA,Los Angeles County,212420,
6,37,CA,Los Angeles County,212501,
6,37,CA,Los Angeles County,212502,
6,37,CA,Los Angeles County,212610,
6,37,CA,Los Angeles County,212620,
6,37,CA,Los Angeles County,212701,
6,37,CA,Los Angeles County,212800,
6,37,CA,Los Angeles County,212900,
6,37,CA,Los Angeles County,213100,
6,37,CA,Los Angeles County,213201,
6,37,CA,Los Angeles County,213202,
6,37,CA,Los Angeles County,213310,
6,37,CA,Los Angeles County,213320,
6,37,CA,Los Angeles County,213401,
6,37,CA,Los Angeles County,213402,
6,37,CA,Los Angeles County,216401,
6,37,CA,Los Angeles County,216402,
6,37,CA,Los Angeles County,217200,
6,37,CA,Los Angeles County,218110,
6,37,CA,Los Angeles County,218120,
6,37,CA,Los Angeles County,218210,
6,37,CA,Los Angeles County,218220,
6,37,CA,Los Angeles County,218300,
6,37,CA,Los Angeles County,218400,
6,37,CA,Los Angeles County,218500,
6,37,CA,Los Angeles County,218600,
6,37,CA,Los Angeles County,218701,
6,37,CA,Los Angeles County,218702,
6,37,CA,Los Angeles County,218800,
6,37,CA,Los Angeles County,218900,
6,37,CA,Los Angeles County,219010,
6,37,CA,Los Angeles County,219020,
6,37,CA,Los Angeles County,219300,
6,37,CA,Los Angeles County,219700,
6,37,CA,Los Angeles County,219800,
6,37,CA,Los Angeles County,219901,
6,37,CA,Los Angeles County,219902,
6,37,CA,Los Angeles County,220000,
6,37,CA,Los Angeles County,220100,
6,37,CA,Los Angeles County,221110,
6,37,CA,Los Angeles County,221120,
6,37,CA,Los Angeles County,221210,
6,37,CA,Los Angeles County,221220,
6,37,CA,Los Angeles County,221302,
6,37,CA,Los Angeles County,221303,
6,37,CA,Los Angeles County,221304,
6,37,CA,Los Angeles County,221401,
6,37,CA,Los Angeles County,221402,
6,37,CA,Los Angeles County,221500,
6,37,CA,Los Angeles County,221601,
6,37,CA,Los Angeles County,221602,
6,37,CA,Los Angeles County,221710,
6,37,CA,Los Angeles County,221810,
6,37,CA,Los Angeles County,221820,
6,37,CA,Los Angeles County,221900,
6,37,CA,Los Angeles County,222001,
6,37,CA,Los Angeles County,222002,
6,37,CA,Los Angeles County,222100,
6,37,CA,Los Angeles County,222200,
6,37,CA,Los Angeles County,222500,
6,37,CA,Los Angeles County,222600,
6,37,CA,Los Angeles County,222700,
6,37,CA,Los Angeles County,224010,
6,37,CA,Los Angeles County,224020,
6,37,CA,Los Angeles County,224200,
6,37,CA,Los Angeles County,224310,
6,37,CA,Los Angeles County,224320,
6,37,CA,Los Angeles County,224410,
6,37,CA,Los Angeles County,224420,
6,37,CA,Los Angeles County,224600,
6,37,CA,Los Angeles County,224700,
6,37,CA,Los Angeles County,226001,
6,37,CA,Los Angeles County,226002,
6,37,CA,Los Angeles County,226410,
6,37,CA,Los Angeles County,226420,
6,37,CA,Los Angeles County,226700,
6,37,CA,Los Angeles County,227010,
6,37,CA,Los Angeles County,227020,
6,37,CA,Los Angeles County,228100,
6,37,CA,Los Angeles County,228210,
6,37,CA,Los Angeles County,228220,
6,37,CA,Los Angeles County,228310,
6,37,CA,Los Angeles County,228320,
6,37,CA,Los Angeles County,228410,
6,37,CA,Los Angeles County,228420,
6,37,CA,Los Angeles County,228500,
6,37,CA,Los Angeles County,228600,
6,37,CA,Los Angeles County,228710,
6,37,CA,Los Angeles County,228720,
6,37,CA,Los Angeles County,228800,
6,37,CA,Los Angeles County,228900,
6,37,CA,Los Angeles County,229100,
6,37,CA,Los Angeles County,229200,
6,37,CA,Los Angeles County,229300,
6,37,CA,Los Angeles County,229410,
6,37,CA,Los Angeles County,229420,
6,37,CA,Los Angeles County,231100,
6,37,CA,Los Angeles County,231210,
6,37,CA,Los Angeles County,231220,
6,37,CA,Los Angeles County,231300,
6,37,CA,Los Angeles County,231400,
6,37,CA,Los Angeles County,231500,
6,37,CA,Los Angeles County,231600,
6,37,CA,Los Angeles County,231710,
6,37,CA,Los Angeles County,231720,
6,37,CA,Los Angeles County,231800,
6,37,CA,Los Angeles County,231900,
6,37,CA,Los Angeles County,232110,
6,37,CA,Los Angeles County,232120,
6,37,CA,Los Angeles County,232200,
6,37,CA,Los Angeles County,232300,
6,37,CA,Los Angeles County,232400,
6,37,CA,Los Angeles County,232500,
6,37,CA,Los Angeles County,232600,
6,37,CA,Los Angeles County,232700,
6,37,CA,Los Angeles County,232800,
6,37,CA,Los Angeles County,234300,
6,37,CA,Los Angeles County,234501,
6,37,CA,Los Angeles County,234502,
6,37,CA,Los Angeles County,234700,
6,37,CA,Los Angeles County,234800,
6,37,CA,Los Angeles County,234901,
6,37,CA,Los Angeles County,234902,
6,37,CA,Los Angeles County,235201,
6,37,CA,Los Angeles County,235202,
6,37,CA,Los Angeles County,236100,
6,37,CA,Los Angeles County,236202,
6,37,CA,Los Angeles County,236203,
6,37,CA,Los Angeles County,236204,
6,37,CA,Los Angeles County,237101,
6,37,CA,Los Angeles County,237102,
6,37,CA,Los Angeles County,237201,
6,37,CA,Los Angeles County,237202,
6,37,CA,Los Angeles County,237300,
6,37,CA,Los Angeles County,237401,
6,37,CA,Los Angeles County,237402,
6,37,CA,Los Angeles County,237500,
6,37,CA,Los Angeles County,237600,
6,37,CA,Los Angeles County,237710,
6,37,CA,Los Angeles County,237720,
6,37,CA,Los Angeles County,237800,
6,37,CA,Los Angeles County,237900,
6,37,CA,Los Angeles County,238100,
6,37,CA,Los Angeles County,238200,
6,37,CA,Los Angeles County,238310,
6,37,CA,Los Angeles County,238320,
6,37,CA,Los Angeles County,239201,
6,37,CA,Los Angeles County,239202,
6,37,CA,Los Angeles County,239310,
6,37,CA,Los Angeles County,239320,
6,37,CA,Los Angeles County,239330,
6,37,CA,Los Angeles County,239501,
6,37,CA,Los Angeles County,239502,
6,37,CA,Los Angeles County,239601,
6,37,CA,Los Angeles County,239602,
6,37,CA,Los Angeles County,239701,
6,37,CA,Los Angeles County,239702,
6,37,CA,Los Angeles County,239801,
6,37,CA,Los Angeles County,239802,
6,37,CA,Los Angeles County,240010,
6,37,CA,Los Angeles County,240020,
6,37,CA,Los Angeles County,240200,
6,37,CA,Los Angeles County,240300,
6,37,CA,Los Angeles County,240401,
6,37,CA,Los Angeles County,240402,
6,37,CA,Los Angeles County,240500,
